Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;4111008;OLEO/FILTRO/GRAXA;106,61;58,42;,00;165,03;,00;,00;,00;-133,63;,00;,00;,00;,00;,00;,00;,00;,00;,00;98,74;,00;,00;,00;141,50;,00;,00;,00;,00;,00;58,42;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;17537,99;3192,87;,00;20730,86;,00;491,22;,00;986,92;,00;1308,11;,00;122,04;,00;934,77;,00;783,38;,00;859,42;,00;2959,80;,00;2985,59;,00;3561,90;,00;2544,84;,00;3192,87;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);30294,70;2394,63;,00;32689,33;,00;4000,08;,00;2128,33;,00;1547,61;,00;2696,77;,00;3224,10;,00;4081,44;,00;2370,79;,00;1857,96;,00;3235,80;,00;3186,21;,00;1965,61;,00;2394,63;,00
20;A;4111012;IMPOSTOS S/VEICULOS;1120,83;127,40;,00;1248,23;,00;,00;,00;220,00;,00;168,01;,00;,00;,00;,00;,00;605,42;,00;,00;,00;,00;,00;127,40;,00;,00;,00;,00;,00;127,40;,00
20;A;4111013;VIAGENS E REFEICOES;1686,97;113,80;,00;1800,77;,00;134,92;,00;105,60;,00;655,40;,00;78,18;,00;114,94;,00;43,53;,00;11,60;,00;50,20;,00;243,70;,00;69,00;,00;179,90;,00;113,80;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;1375,00;,00;,00;1375,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;1375,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111015;TREINAMENTO PESSOAL;580,00;,00;,00;580,00;,00;150,00;,00;,00;,00;,00;,00;230,00;,00;,00;,00;200,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;3052,31;113,99;,00;3166,30;,00;51,95;,00;20,60;,00;43,45;,00;955,17;,00;305,60;,00;67,04;,00;137,72;,00;120,40;,00;762,50;,00;510,78;,00;77,10;,00;113,99;,00
20;A;4111020;ENERGIA;2246,01;219,48;,00;2465,49;,00;,00;,00;215,08;,00;387,29;,00;223,95;,00;211,32;,00;255,24;,00;223,98;,00;,00;,00;505,19;,00;,00;,00;223,96;,00;219,48;,00
20;A;4111021;COMUNICACOES (TELEFONE);6167,24;704,07;,00;6871,31;,00;447,67;,00;499,18;,00;560,10;,00;522,11;,00;586,31;,00;597,11;,00;542,63;,00;759,83;,00;587,53;,00;514,61;,00;550,16;,00;704,07;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;820,00;,00;,00;820,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;405,00;,00;15,00;,00;400,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111025;SEGUROS DIVERSOS;4041,35;409,44;,00;4450,79;,00;326,96;,00;364,11;,00;401,26;,00;410,22;,00;338,66;,00;353,93;,00;282,37;,00;325,85;,00;412,65;,00;412,67;,00;412,67;,00;409,44;,00
20;A;4111026;SERVICOS DE TERCEIROS;12381,95;1431,72;,00;13813,67;,00;931,81;,00;924,14;,00;999,56;,00;1012,59;,00;932,26;,00;1227,70;,00;1170,26;,00;1595,52;,00;1658,45;,00;864,46;,00;1065,20;,00;1431,72;,00
20;A;4111027;LEGAIS E JUDICIAIS;1787,23;,00;,00;1787,23;,00;,00;,00;,00;,00;,00;,00;1277,23;,00;,00;,00;510,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;516,00;,00;,00;516,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;326,00;,00;,00;,00;,00;,00;190,00;,00;,00;,00;,00;,00
20;A;4111031;FORMULARIOS;1385,00;,00;,00;1385,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;135,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;1250,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;1766,69;137,84;,00;1904,53;,00;599,39;,00;,00;,00;21,28;,00;,00;,00;104,40;,00;245,50;,00;68,78;,00;84,79;,00;95,45;,00;456,43;,00;90,67;,00;137,84;,00
20;A;4111034;DESPESAS INDEDUTIVEIS-MULTAS/ETC;1713,95;,00;,00;1713,95;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;1713,95;,00;,00;,00;,00;,00;,00;,00
20;A;4111035;DEPRECIACOES;20038,50;1946,39;,00;21984,89;,00;2005,65;,00;1926,86;,00;1926,86;,00;1737,58;,00;1737,58;,00;1737,58;,00;1755,00;,00;1755,00;,00;1755,00;,00;1755,00;,00;1946,39;,00;1946,39;,00
20;A;4111042;AGUA E GAZ;573,90;24,90;,00;598,80;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00;324,90;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00
20;A;4112000;COMERCIAL (II);,00;290,00;290,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4112010;PECAS/SERVICOS-REPAROS VEICULOS;,00;290,00;290,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4500000;ADMINISTRATIVAS;19426,84;2462,76;,00;21889,60;,00;1533,91;,00;1534,42;,00;1480,35;,00;1590,42;,00;1794,46;,00;1662,79;,00;1983,71;,00;1957,95;,00;2179,21;,00;1732,05;,00;1977,57;,00;2462,76;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;19426,84;2462,76;,00;21889,60;,00;1533,91;,00;1534,42;,00;1480,35;,00;1590,42;,00;1794,46;,00;1662,79;,00;1983,71;,00;1957,95;,00;2179,21;,00;1732,05;,00;1977,57;,00;2462,76;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;19426,84;2462,76;,00;21889,60;,00;1533,91;,00;1534,42;,00;1480,35;,00;1590,42;,00;1794,46;,00;1662,79;,00;1983,71;,00;1957,95;,00;2179,21;,00;1732,05;,00;1977,57;,00;2462,76;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;-334,51;450,38;960,74;-844,87;,00;-390,99;,00;363,51;,00;3193,89;,00;135,92;,00;-196,61;,00;-462,63;,00;-1402,26;,00;-537,60;,00;-407,08;,00;-391,89;,00;-238,77;,00;-510,36;,00
20;A;4711000;DESPESAS FINANCEIRAS;9169,39;450,38;,00;9619,77;,00;79,07;,00;586,87;,00;3980,16;,00;445,99;,00;82,32;,00;633,86;,00;142,73;,00;806,59;,00;1019,85;,00;373,22;,00;1018,73;,00;450,38;,00
20;A;4711001;JUROS PASSIVOS;4425,83;5,22;,00;4431,05;,00;,08;,00;15,77;,00;3571,35;,00;11,12;,00;2,79;,00;19,23;,00;5,63;,00;32,09;,00;720,00;,00;36,24;,00;11,53;,00;5,22;,00
20;A;4711004;DESCONTOS CONCEDIDOS;435,63;63,45;,00;499,08;,00;15,20;,00;6,32;,00;,00;,00;2,00;,00;,00;,00;,00;,00;19,32;,00;1,51;,00;8,07;,00;,62;,00;382,59;,00;63,45;,00
20;A;4711005;TAXAS BANCARIAS;4307,93;381,71;,00;4689,64;,00;63,79;,00;564,78;,00;408,81;,00;432,87;,00;79,53;,00;614,63;,00;117,78;,00;772,99;,00;291,78;,00;336,36;,00;624,61;,00;381,71;,00
20;A;4721000;RECEITAS FINANCEIRAS;-9503,90;,00;960,74;-10464,64;,00;-470,06;,00;-223,36;,00;-786,27;,00;-310,07;,00;-278,93;,00;-1096,49;,00;-1544,99;,00;-1344,19;,00;-1426,93;,00;-765,11;,00;-1257,50;,00;-960,74;,00
20;A;4721001;JUROS RECEBIDOS;-7732,25;,00;691,88;-8424,13;,00;-470,04;,00;-81,15;,00;-719,78;,00;-146,10;,00;-276,26;,00;-990,48;,00;-1400,16;,00;-1027,95;,00;-989,12;,00;-530,63;,00;-1100,58;,00;-691,88;,00
20;A;4721003;DESCONTOS OBTIDOS;-1771,65;,00;268,86;-2040,51;,00;-,02;,00;-142,21;,00;-66,49;,00;-163,97;,00;-2,67;,00;-106,01;,00;-144,83;,00;-316,24;,00;-437,81;,00;-234,48;,00;-156,92;,00;-268,86;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;1368,82;1387,89;2778,94;-22,23;,00;-121,10;,00;320,22;,00;101,33;,00;1239,65;,00;-247,25;,00;-480,31;,00;-610,58;,00;5876,52;,00;-1095,80;,00;-524,45;,00;-3089,41;,00;-1391,05;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;1368,82;1387,89;2778,94;-22,23;,00;-121,10;,00;320,22;,00;101,33;,00;1239,65;,00;-247,25;,00;-480,31;,00;-610,58;,00;5876,52;,00;-1095,80;,00;-524,45;,00;-3089,41;,00;-1391,05;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-16137,91;896,54;2778,94;-18020,31;,00;-353,10;,00;-279,90;,00;-959,92;,00;-138,00;,00;-870,50;,00;-2363,35;,00;-1895,08;,00;-1682,30;,00;-1774,35;,00;-1137,00;,00;-4684,41;,00;-1882,40;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-13798,01;896,54;1968,09;-14869,56;,00;-353,10;,00;-279,90;,00;-959,92;,00;-138,00;,00;-870,50;,00;-2363,35;,00;-1895,08;,00;-1682,30;,00;-1774,35;,00;-1137,00;,00;-2344,51;,00;-1071,55;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-2339,90;,00;810,85;-3150,75;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-2339,90;,00;-810,85;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;17506,73;491,35;,00;17998,08;,00;232,00;,00;600,12;,00;1061,25;,00;1377,65;,00;623,25;,00;1883,04;,00;1284,50;,00;7558,82;,00;678,55;,00;612,55;,00;1595,00;,00;491,35;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;17506,73;491,35;,00;17998,08;,00;232,00;,00;600,12;,00;1061,25;,00;1377,65;,00;623,25;,00;1883,04;,00;1284,50;,00;7558,82;,00;678,55;,00;612,55;,00;1595,00;,00;491,35;,00
