Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;3130001;ICMS;42319,71;2953,67;4,25;45269,13;,00;2843,02;,00;4376,50;,00;3785,71;,00;3602,44;,00;3336,18;,00;3930,62;,00;4347,28;,00;5266,22;,00;3818,37;,00;3118,33;,00;3895,04;,00;2949,42;,00
20;A;3130002;PIS S/FATURAMENTO;36432,77;3340,62;34,06;39739,33;,00;2813,93;,00;2451,72;,00;3255,08;,00;2704,95;,00;3058,20;,00;3494,47;,00;4515,12;,00;4306,00;,00;3854,89;,00;2837,96;,00;3140,45;,00;3306,56;,00
20;A;3130003;COFINS S/FATURAMENTO;167840,96;15376,92;146,04;183071,84;,00;12961,66;,00;11294,29;,00;14995,20;,00;12461,67;,00;14100,39;,00;16097,26;,00;20796,51;,00;19836,93;,00;17755,91;,00;13073,32;,00;14467,82;,00;15230,88;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;1545547,27;142144,81;1363,36;1686328,72;,00;117889,36;,00;102179,59;,00;171995,92;,00;110603,37;,00;127863,87;,00;146155,86;,00;190133,09;,00;173644,74;,00;160282,60;,00;114489,71;,00;130309,16;,00;140781,45;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;1545547,27;142144,81;1363,36;1686328,72;,00;117889,36;,00;102179,59;,00;171995,92;,00;110603,37;,00;127863,87;,00;146155,86;,00;190133,09;,00;173644,74;,00;160282,60;,00;114489,71;,00;130309,16;,00;140781,45;,00
20;A;4000000;DESPESAS OPERACIONAIS;270205,30;24575,70;117,13;294663,87;,00;19623,09;,00;20383,48;,00;29017,55;,00;21451,44;,00;25604,12;,00;25099,83;,00;26809,74;,00;27436,15;,00;28403,34;,00;20558,52;,00;25818,04;,00;24458,57;,00
20;A;4100000;COMERCIAIS (I.II.III.IV);183442,97;16705,31;32,67;200115,61;,00;10927,36;,00;13103,58;,00;20809,17;,00;14229,75;,00;17399,21;,00;16854,88;,00;18805,97;,00;19948,54;,00;20525,65;,00;12429,42;,00;18409,44;,00;16672,64;,00
20;A;4111000;COMERCIAL (I);183442,97;16705,31;32,67;200115,61;,00;10927,36;,00;13103,58;,00;20809,17;,00;14229,75;,00;17399,21;,00;16854,88;,00;18805,97;,00;19948,54;,00;20525,65;,00;12429,42;,00;18409,44;,00;16672,64;,00
20;A;4111004;F G T S;941,18;,03;,00;941,21;,00;,04;,00;,04;,00;78,57;,00;,03;,00;269,61;,00;,02;,00;92,59;,00;,04;,00;,04;,00;,02;,00;500,18;,00;,03;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;6440,42;3503,92;,00;9944,34;,00;,00;,00;,00;,00;4331,50;,00;,00;,00;430,00;,00;270,00;,00;,00;,00;973,92;,00;180,00;,00;255,00;,00;,00;,00;3503,92;,00
20;A;4111008;OLEO/FILTRO/GRAXA;964,26;,00;,00;964,26;,00;,00;,00;,00;,00;,00;,00;,00;,00;964,26;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;26900,31;545,00;,00;27445,31;,00;837,50;,00;345,00;,00;2475,02;,00;1470,50;,00;2036,40;,00;556,69;,00;3124,50;,00;7161,49;,00;6629,70;,00;887,50;,00;1376,01;,00;545,00;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);23882,77;1765,91;,00;25648,68;,00;1391,41;,00;2266,49;,00;2154,99;,00;2535,74;,00;2375,32;,00;2922,63;,00;1460,54;,00;3019,76;,00;1855,59;,00;2152,48;,00;1747,82;,00;1765,91;,00
20;A;4111012;IMPOSTOS S/VEICULOS;1130,92;,00;,00;1130,92;,00;,00;,00;,00;,00;,00;,00;520,91;,00;,00;,00;,00;,00;,00;,00;,00;,00;610,01;,00;,00;,00;,00;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;1568,19;202,63;,00;1770,82;,00;91,21;,00;123,31;,00;364,96;,00;112,21;,00;256,60;,00;79,22;,00;139,28;,00;65,60;,00;51,20;,00;,00;,00;284,60;,00;202,63;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;8123,11;2694,80;,00;10817,91;,00;554,23;,00;480,40;,00;467,30;,00;1040,00;,00;1043,97;,00;2070,00;,00;462,37;,00;420,00;,00;580,00;,00;494,84;,00;510,00;,00;2694,80;,00
20;A;4111018;ROUPAS PROFISSIONAIS;2109,00;,00;,00;2109,00;,00;,00;,00;,00;,00;735,00;,00;114,00;,00;1260,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;9540,82;735,29;,00;10276,11;,00;661,31;,00;603,82;,00;1019,19;,00;656,47;,00;831,60;,00;938,56;,00;1652,35;,00;952,98;,00;408,98;,00;1092,47;,00;723,09;,00;735,29;,00
20;A;4111020;ENERGIA;3216,30;353,19;,00;3569,49;,00;320,35;,00;265,58;,00;301,41;,00;255,43;,00;246,07;,00;292,48;,00;257,35;,00;297,09;,00;342,68;,00;322,83;,00;315,03;,00;353,19;,00
20;A;4111021;COMUNICACOES (TELEFONE);2661,56;239,80;,00;2901,36;,00;240,41;,00;,00;,00;476,75;,00;246,08;,00;228,96;,00;253,07;,00;232,06;,00;262,70;,00;239,53;,00;231,89;,00;250,11;,00;239,80;,00
20;A;4111023;ALUGUEIS;991,59;61,80;,00;1053,39;,00;82,02;,00;102,46;,00;102,46;,00;103,85;,00;103,85;,00;87,05;,00;103,85;,00;87,05;,00;78,60;,00;78,60;,00;61,80;,00;61,80;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;14219,40;739,67;,00;14959,07;,00;729,53;,00;,00;,00;135,20;,00;692,58;,00;665,10;,00;97,82;,00;4036,09;,00;75,28;,00;843,06;,00;887,87;,00;6056,87;,00;739,67;,00
20;A;4111025;SEGUROS DIVERSOS;3391,22;440,30;,00;3831,52;,00;276,02;,00;287,50;,00;287,47;,00;288,88;,00;228,49;,00;291,70;,00;397,16;,00;335,36;,00;291,29;,00;415,30;,00;292,05;,00;440,30;,00
20;A;4111026;SERVICOS DE TERCEIROS;22451,37;1718,91;,00;24170,28;,00;1070,55;,00;1361,50;,00;3932,41;,00;1953,46;,00;2092,32;,00;2243,77;,00;1645,52;,00;1671,82;,00;2198,67;,00;1880,21;,00;2401,14;,00;1718,91;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;7470,70;,00;,00;7470,70;,00;,00;,00;3220,70;,00;,00;,00;,00;,00;,00;,00;2340,00;,00;,00;,00;,00;,00;1910,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;1690,33;,00;,00;1690,33;,00;522,25;,00;,00;,00;576,62;,00;,00;,00;,00;,00;,00;,00;591,46;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111035;DEPRECIACOES;23476,38;2091,46;,00;25567,84;,00;2177,58;,00;2139,61;,00;2139,61;,00;2139,61;,00;2139,61;,00;2129,98;,00;2129,78;,00;2129,78;,00;2129,78;,00;2129,58;,00;2091,46;,00;2091,46;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;10109,80;663,84;,00;10773,64;,00;1174,48;,00;1174,47;,00;24,47;,00;1174,47;,00;1174,47;,00;1174,47;,00;1174,47;,00;1216,98;,00;993,84;,00;413,84;,00;413,84;,00;663,84;,00
20;A;4111042;AGUA E GAZ;776,97;45,10;,00;822,07;,00;45,10;,00;45,10;,00;45,10;,00;,00;,00;45,10;,00;90,20;,00;45,10;,00;50,71;,00;30,88;,00;75,98;,00;303,70;,00;45,10;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-297,51;,00;32,67;-330,18;,00;-29,64;,00;-24,56;,00;-27,88;,00;-23,62;,00;-22,76;,00;-27,06;,00;-23,81;,00;-27,48;,00;-31,69;,00;-29,87;,00;-29,14;,00;-32,67;,00
20;A;4111046;TARIFA CARTAO DE CREDITO;11683,88;903,66;,00;12587,54;,00;783,01;,00;712,16;,00;1189,02;,00;949,15;,00;1030,24;,00;1044,28;,00;1285,31;,00;1255,46;,00;1183,49;,00;1140,88;,00;1110,88;,00;903,66;,00
20;A;4500000;ADMINISTRATIVAS;51027,47;3952,74;,00;54980,21;,00;5089,64;,00;4285,02;,00;4509,98;,00;3848,96;,00;4909,18;,00;4996,24;,00;4804,06;,00;4621,24;,00;4613,78;,00;4495,28;,00;4854,09;,00;3952,74;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;51027,47;3952,74;,00;54980,21;,00;5089,64;,00;4285,02;,00;4509,98;,00;3848,96;,00;4909,18;,00;4996,24;,00;4804,06;,00;4621,24;,00;4613,78;,00;4495,28;,00;4854,09;,00;3952,74;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;51027,47;3952,74;,00;54980,21;,00;5089,64;,00;4285,02;,00;4509,98;,00;3848,96;,00;4909,18;,00;4996,24;,00;4804,06;,00;4621,24;,00;4613,78;,00;4495,28;,00;4854,09;,00;3952,74;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;35734,86;3917,65;84,46;39568,05;,00;3606,09;,00;2994,88;,00;3698,40;,00;3372,73;,00;3295,73;,00;3248,71;,00;3199,71;,00;2866,37;,00;3263,91;,00;3633,82;,00;2554,51;,00;3833,19;,00
20;A;4711000;DESPESAS FINANCEIRAS;37961,52;3917,65;,00;41879,17;,00;3673,21;,00;3183,33;,00;3902,33;,00;3618,93;,00;4065,15;,00;3384,42;,00;3232,81;,00;2936,04;,00;3290,71;,00;3807,21;,00;2867,38;,00;3917,65;,00
20;A;4711001;JUROS PASSIVOS;27,12;,00;,00;27,12;,00;,00;,00;,00;,00;,00;,00;,40;,00;,01;,00;3,47;,00;,05;,00;,01;,00;,35;,00;17,82;,00;5,01;,00;,00;,00
20;A;4711004;DESCONTOS CONCEDIDOS;2,30;,00;,00;2,30;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,10;,00;,51;,00;,00;,00;,00;,00;1,69;,00;,00;,00
20;A;4711005;TAXAS BANCARIAS;413,00;7,00;,00;420,00;,00;35,00;,00;35,00;,00;,00;,00;42,00;,00;63,00;,00;77,00;,00;49,00;,00;42,00;,00;21,00;,00;35,00;,00;14,00;,00;7,00;,00
20;A;4711006;JUROS S/EMPRESTIMOS BANCARIOS;37519,10;3910,65;,00;41429,75;,00;3638,21;,00;3148,33;,00;3902,33;,00;3576,53;,00;4002,14;,00;3303,95;,00;3183,66;,00;2893,52;,00;3269,36;,00;3754,39;,00;2846,68;,00;3910,65;,00
20;A;4721000;RECEITAS FINANCEIRAS;-2226,66;,00;84,46;-2311,12;,00;-67,12;,00;-188,45;,00;-203,93;,00;-246,20;,00;-769,42;,00;-135,71;,00;-33,10;,00;-69,67;,00;-26,80;,00;-173,39;,00;-312,87;,00;-84,46;,00
20;A;4721001;JUROS RECEBIDOS;-1851,10;,00;45,85;-1896,95;,00;-67,12;,00;-168,43;,00;-203,93;,00;-86,27;,00;-659,78;,00;-52,80;,00;-33,05;,00;-68,96;,00;-26,12;,00;-173,38;,00;-311,26;,00;-45,85;,00
20;A;4721003;DESCONTOS OBTIDOS;-375,56;,00;38,61;-414,17;,00;,00;,00;-20,02;,00;,00;,00;-159,93;,00;-109,64;,00;-82,91;,00;-,05;,00;-,71;,00;-,68;,00;-,01;,00;-1,61;,00;-38,61;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;-1442,56;,00;,00;-1442,56;,00;-605,00;,00;,00;,00;,00;,00;-35,00;,00;-477,25;,00;-212,14;,00;,00;,00;54,39;,00;167,56;,00;,00;,00;-335,12;,00;,00;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;-1442,56;,00;,00;-1442,56;,00;-605,00;,00;,00;,00;,00;,00;-35,00;,00;-477,25;,00;-212,14;,00;,00;,00;54,39;,00;167,56;,00;,00;,00;-335,12;,00;,00;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-2102,99;,00;,00;-2102,99;,00;-605,00;,00;,00;,00;,00;,00;-35,00;,00;-802,56;,00;-212,14;,00;,00;,00;-113,17;,00;,00;,00;,00;,00;-335,12;,00;,00;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-1452,99;,00;,00;-1452,99;,00;-605,00;,00;,00;,00;,00;,00;-35,00;,00;-152,56;,00;-212,14;,00;,00;,00;-113,17;,00;,00;,00;,00;,00;-335,12;,00;,00;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-650,00;,00;,00;-650,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-650,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;660,43;,00;,00;660,43;,00;,00;,00;,00;,00;,00;,00;,00;,00;325,31;,00;,00;,00;,00;,00;167,56;,00;167,56;,00;,00;,00;,00;,00;,00;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;660,43;,00;,00;660,43;,00;,00;,00;,00;,00;,00;,00;,00;,00;325,31;,00;,00;,00;,00;,00;167,56;,00;167,56;,00;,00;,00;,00;,00;,00;,00
20;A;6000000;OUTRAS RECEITAS E DESPESAS;-300,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;6100000;OUTRAS RECEITAS E DESPESAS;-300,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;6111000;OUTRAS RECEITAS;-300,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;6111001;ALIENACAO DO IMOBILIZADO;-300,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-300,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
