Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;3130001;ICMS;73431,67;5224,06;123,27;78532,46;,00;3192,11;,00;4434,24;,00;6072,27;,00;5186,94;,00;7298,83;,00;8088,71;,00;8659,08;,00;6711,45;,00;5976,97;,00;9601,52;,00;8209,55;,00;5100,79;,00
20;A;3130002;PIS S/FATURAMENTO;43949,01;3083,21;64,83;46967,39;,00;3614,66;,00;3121,01;,00;3224,03;,00;3457,23;,00;4087,59;,00;3900,58;,00;4886,90;,00;4271,08;,00;3712,59;,00;5528,97;,00;4144,37;,00;3018,38;,00
20;A;3130003;COFINS S/FATURAMENTO;202455,41;14188,65;285,35;216358,71;,00;16650,51;,00;14376,77;,00;14852,63;,00;15926,49;,00;18828,12;,00;17970,27;,00;22510,82;,00;19677,90;,00;17104,94;,00;25466,92;,00;19090,04;,00;13903,30;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;1831506,66;133921,44;2370,30;1963057,80;,00;156214,01;,00;129840,25;,00;131487,63;,00;143601,37;,00;165079,35;,00;157065,21;,00;202250,37;,00;179137,37;,00;158565,78;,00;232180,54;,00;176084,78;,00;131551,14;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;1829828,66;133921,44;2370,30;1961379,80;,00;155427,51;,00;129171,25;,00;131461,63;,00;143601,37;,00;165040,35;,00;157048,71;,00;202250,37;,00;178996,37;,00;158565,78;,00;232180,54;,00;176084,78;,00;131551,14;,00
20;A;3140003;CUSTO DE BRINDES;1678,00;,00;,00;1678,00;,00;786,50;,00;669,00;,00;26,00;,00;,00;,00;39,00;,00;16,50;,00;,00;,00;141,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4000000;DESPESAS OPERACIONAIS;281338,41;18215,09;289,57;299263,93;,00;23028,71;,00;25303,58;,00;27833,99;,00;21927,96;,00;35663,35;,00;26278,58;,00;23132,49;,00;23454,15;,00;20769,79;,00;24226,28;,00;29719,53;,00;17925,52;,00
20;A;4100000;COMERCIAIS (I.II.III.IV);191622,15;11579,12;231,47;202969,80;,00;14286,16;,00;15146,96;,00;20350,24;,00;13270,01;,00;28580,54;,00;18133,04;,00;15468,21;,00;15818,58;,00;13280,14;,00;16431,46;,00;20856,81;,00;11347,65;,00
20;A;4111000;COMERCIAL (I);191622,15;11579,12;231,47;202969,80;,00;14286,16;,00;15146,96;,00;20350,24;,00;13270,01;,00;28580,54;,00;18133,04;,00;15468,21;,00;15818,58;,00;13280,14;,00;16431,46;,00;20856,81;,00;11347,65;,00
20;A;4111003;I N S S;21,73;,00;,00;21,73;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;21,73;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111004;F G T S;619,05;,04;,00;619,09;,00;,03;,00;,02;,00;,04;,00;,03;,00;,02;,00;,02;,00;,03;,00;,05;,00;,03;,00;,04;,00;618,74;,00;,04;,00
20;A;4111005;VALE TRANSPORTE;30,00;,00;,00;30,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;30,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;10758,53;,00;,00;10758,53;,00;,00;,00;,00;,00;427,46;,00;3074,16;,00;2926,25;,00;,00;,00;,00;,00;,00;,00;215,00;,00;,00;,00;4115,66;,00;,00;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;29181,42;577,75;,00;29759,17;,00;1267,52;,00;315,00;,00;7018,42;,00;206,10;,00;10382,27;,00;3301,94;,00;962,14;,00;2045,53;,00;250,00;,00;1846,92;,00;1585,58;,00;577,75;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);29960,64;2302,51;,00;32263,15;,00;2607,57;,00;2195,78;,00;1444,61;,00;1302,76;,00;5183,08;,00;2154,46;,00;3254,65;,00;3085,27;,00;2441,63;,00;3334,19;,00;2956,64;,00;2302,51;,00
20;A;4111012;IMPOSTOS S/VEICULOS;1243,81;,00;,00;1243,81;,00;,00;,00;,00;,00;480,19;,00;33,01;,00;,00;,00;,00;,00;568,55;,00;,00;,00;,00;,00;162,06;,00;,00;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;1401,00;,00;,00;1401,00;,00;20,00;,00;17,00;,00;95,09;,00;84,00;,00;180,00;,00;72,00;,00;167,00;,00;68,00;,00;106,00;,00;117,00;,00;474,91;,00;,00;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;7185,41;821,92;,00;8007,33;,00;737,09;,00;420,00;,00;1480,00;,00;580,00;,00;463,79;,00;890,00;,00;,00;,00;862,03;,00;440,00;,00;787,10;,00;525,40;,00;821,92;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;7857,30;,00;,00;7857,30;,00;708,14;,00;614,87;,00;1184,82;,00;520,31;,00;1071,18;,00;544,03;,00;743,55;,00;1007,58;,00;184,18;,00;568,70;,00;709,94;,00;,00;,00
20;A;4111020;ENERGIA;3813,80;326,93;,00;4140,73;,00;328,63;,00;324,46;,00;314,11;,00;322,54;,00;357,01;,00;357,09;,00;365,27;,00;362,28;,00;358,81;,00;391,91;,00;331,69;,00;326,93;,00
20;A;4111021;COMUNICACOES (TELEFONE);2600,96;241,90;,00;2842,86;,00;236,44;,00;237,92;,00;234,15;,00;231,56;,00;228,99;,00;231,57;,00;236,18;,00;238,00;,00;243,44;,00;235,45;,00;247,26;,00;241,90;,00
20;A;4111023;ALUGUEIS;656,79;63,81;,00;720,60;,00;61,80;,00;63,81;,00;63,81;,00;18,81;,00;63,81;,00;63,81;,00;63,81;,00;63,81;,00;63,81;,00;65,70;,00;63,81;,00;63,81;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;12796,29;197,76;,00;12994,05;,00;1717,10;,00;1695,33;,00;729,39;,00;194,80;,00;311,86;,00;2105,73;,00;1918,34;,00;570,21;,00;1768,69;,00;1500,49;,00;284,35;,00;197,76;,00
20;A;4111025;SEGUROS DIVERSOS;4040,09;367,06;,00;4407,15;,00;373,86;,00;292,43;,00;432,20;,00;365,10;,00;297,99;,00;440,58;,00;303,59;,00;373,49;,00;361,95;,00;433,55;,00;365,35;,00;367,06;,00
20;A;4111026;SERVICOS DE TERCEIROS;22234,38;2095,76;201,23;24128,91;,00;1729,91;,00;2005,64;,00;1959,80;,00;1827,20;,00;2256,99;,00;2145,41;,00;2288,84;,00;2150,44;,00;1696,81;,00;2160,97;,00;2012,37;,00;1894,53;,00
20;A;4111027;LEGAIS E JUDICIAIS;5,20;,00;,00;5,20;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;5,20;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;4853,06;,00;,00;4853,06;,00;15,00;,00;2179,16;,00;,00;,00;,00;,00;,00;,00;1090,00;,00;,00;,00;,00;,00;69,00;,00;,00;,00;1499,90;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;1864,49;122,62;,00;1987,11;,00;,00;,00;539,41;,00;165,83;,00;111,44;,00;111,44;,00;111,44;,00;111,44;,00;111,44;,00;111,44;,00;111,44;,00;379,17;,00;122,62;,00
20;A;4111035;DEPRECIACOES;24903,89;1985,29;,00;26889,18;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;2263,99;,00;1985,29;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;13357,65;1213,84;,00;14571,49;,00;1213,84;,00;1213,84;,00;1213,84;,00;1213,84;,00;1213,84;,00;1213,84;,00;793,85;,00;1213,84;,00;1639,24;,00;1213,84;,00;1213,84;,00;1213,84;,00
20;A;4111042;AGUA E GAZ;453,70;45,10;,00;498,80;,00;46,00;,00;45,10;,00;45,10;,00;46,00;,00;46,00;,00;45,10;,00;45,10;,00;45,10;,00;,00;,00;45,10;,00;45,10;,00;45,10;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-352,77;,00;30,24;-383,01;,00;-30,40;,00;-30,01;,00;-29,05;,00;-29,83;,00;-33,02;,00;-33,03;,00;-33,79;,00;-33,51;,00;-33,19;,00;-36,26;,00;-30,68;,00;-30,24;,00
20;A;4111046;TARIFA CARTAO DE CREDITO;12135,73;1216,83;,00;13352,56;,00;989,64;,00;753,21;,00;826,44;,00;904,19;,00;1255,05;,00;1135,06;,00;1393,94;,00;1385,83;,00;1069,31;,00;1229,27;,00;1193,79;,00;1216,83;,00
20;A;4500000;ADMINISTRATIVAS;53652,18;4184,99;,00;57837,17;,00;4321,35;,00;5337,13;,00;4066,57;,00;4922,20;,00;3647,85;,00;5308,03;,00;5091,26;,00;5202,29;,00;5002,18;,00;5410,09;,00;5343,23;,00;4184,99;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;53652,18;4184,99;,00;57837,17;,00;4321,35;,00;5337,13;,00;4066,57;,00;4922,20;,00;3647,85;,00;5308,03;,00;5091,26;,00;5202,29;,00;5002,18;,00;5410,09;,00;5343,23;,00;4184,99;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;53652,18;4184,99;,00;57837,17;,00;4321,35;,00;5337,13;,00;4066,57;,00;4922,20;,00;3647,85;,00;5308,03;,00;5091,26;,00;5202,29;,00;5002,18;,00;5410,09;,00;5343,23;,00;4184,99;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;36064,08;2450,98;58,10;38456,96;,00;4421,20;,00;4819,49;,00;3417,18;,00;3735,75;,00;3434,96;,00;2837,51;,00;2573,02;,00;2433,28;,00;2487,47;,00;2384,73;,00;3519,49;,00;2392,88;,00
20;A;4711000;DESPESAS FINANCEIRAS;38627,21;2450,98;27,68;41050,51;,00;4601,55;,00;4925,37;,00;3736,26;,00;3920,71;,00;3487,04;,00;3203,60;,00;2744,16;,00;2960,14;,00;2942,19;,00;2437,60;,00;3668,59;,00;2423,30;,00
20;A;4711001;JUROS PASSIVOS;438,54;27,68;27,68;438,54;,00;,00;,00;,00;,00;5,81;,00;,00;,00;1,53;,00;20,71;,00;,01;,00;299,85;,00;110,61;,00;,01;,00;,01;,00;,00;,00
20;A;4711004;DESCONTOS CONCEDIDOS;,06;,00;,00;,06;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,06;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4711005;TAXAS BANCARIAS;91,00;,00;,00;91,00;,00;7,00;,00;21,00;,00;,00;,00;,00;,00;7,00;,00;21,00;,00;14,00;,00;7,00;,00;7,00;,00;7,00;,00;,00;,00;,00;,00
20;A;4711006;JUROS S/EMPRESTIMOS BANCARIOS;38097,61;2423,30;,00;40520,91;,00;4594,55;,00;4904,37;,00;3730,45;,00;3920,71;,00;3478,51;,00;3161,89;,00;2730,15;,00;2653,23;,00;2824,58;,00;2430,59;,00;3668,58;,00;2423,30;,00
20;A;4721000;RECEITAS FINANCEIRAS;-2563,13;,00;30,42;-2593,55;,00;-180,35;,00;-105,88;,00;-319,08;,00;-184,96;,00;-52,08;,00;-366,09;,00;-171,14;,00;-526,86;,00;-454,72;,00;-52,87;,00;-149,10;,00;-30,42;,00
20;A;4721001;JUROS RECEBIDOS;-2316,84;,00;25,75;-2342,59;,00;-178,70;,00;-105,85;,00;-134,36;,00;-183,38;,00;-52,05;,00;-365,95;,00;-171,13;,00;-526,85;,00;-396,61;,00;-52,86;,00;-149,10;,00;-25,75;,00
20;A;4721003;DESCONTOS OBTIDOS;-246,29;,00;4,67;-250,96;,00;-1,65;,00;-,03;,00;-184,72;,00;-1,58;,00;-,03;,00;-,14;,00;-,01;,00;-,01;,00;-58,11;,00;-,01;,00;,00;,00;-4,67;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;-126,70;,00;53820,08;-53946,78;,00;,00;,00;,00;,00;-556,70;,00;215,00;,00;805,00;,00;590,00;,00;590,00;,00;-1180,00;,00;-590,00;,00;,00;,00;,00;,00;-53820,08;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;-126,70;,00;53820,08;-53946,78;,00;,00;,00;,00;,00;-556,70;,00;215,00;,00;805,00;,00;590,00;,00;590,00;,00;-1180,00;,00;-590,00;,00;,00;,00;,00;,00;-53820,08;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-2431,55;,00;53820,08;-56251,63;,00;,00;,00;,00;,00;-661,55;,00;,00;,00;,00;,00;,00;,00;,00;,00;-1180,00;,00;-590,00;,00;,00;,00;,00;,00;-53820,08;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-2431,55;,00;,00;-2431,55;,00;,00;,00;,00;,00;-661,55;,00;,00;,00;,00;,00;,00;,00;,00;,00;-1180,00;,00;-590,00;,00;,00;,00;,00;,00;,00;,00
20;A;5111009;RECUPERACAO DE IMPOSTOS;,00;,00;53820,08;-53820,08;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-53820,08;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;2304,85;,00;,00;2304,85;,00;,00;,00;,00;,00;104,85;,00;215,00;,00;805,00;,00;590,00;,00;590,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;2304,85;,00;,00;2304,85;,00;,00;,00;,00;,00;104,85;,00;215,00;,00;805,00;,00;590,00;,00;590,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
