Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;3120000;MERCADORIAS DEVOLVIDAS;180432,30;13887,57;,00;194319,87;,00;6031,84;,00;3503,33;,00;14716,34;,00;19760,59;,00;3686,86;,00;19268,55;,00;4120,41;,00;59204,63;,00;13496,23;,00;17697,23;,00;18946,29;,00;13887,57;,00
20;A;3120001;DEVOLUCAO DE MERCADORIAS;180432,30;13887,57;,00;194319,87;,00;6031,84;,00;3503,33;,00;14716,34;,00;19760,59;,00;3686,86;,00;19268,55;,00;4120,41;,00;59204,63;,00;13496,23;,00;17697,23;,00;18946,29;,00;13887,57;,00
20;A;3130000;IMPOSTOS S/VENDAS;1164239,34;122122,59;1538,48;1284823,45;,00;83035,77;,00;118349,90;,00;121901,72;,00;102663,23;,00;85011,59;,00;93172,18;,00;98538,91;,00;110181,69;,00;107655,14;,00;115300,71;,00;128428,50;,00;120584,11;,00
20;A;3130001;ICMS;1017767,58;110169,33;948,85;1126988,06;,00;75063,10;,00;106240,72;,00;101682,95;,00;85097,47;,00;69555,98;,00;78467,92;,00;85571,84;,00;100044,23;,00;97013,42;,00;104008,13;,00;115021,82;,00;109220,48;,00
20;A;3130002;PIS S/FATURAMENTO;23634,76;1985,38;105,71;25514,43;,00;1302,40;,00;1956,58;,00;3221,55;,00;2867,11;,00;2455,66;,00;2386,33;,00;2076,69;,00;1638,50;,00;1680,34;,00;1823,93;,00;2225,67;,00;1879,67;,00
20;A;3130003;COFINS S/FATURAMENTO;111764,37;9591,36;483,92;120871,81;,00;6177,62;,00;9322,27;,00;15181,52;,00;13342,58;,00;11694,66;,00;11253,28;,00;9845,27;,00;7855,62;,00;7851,06;,00;8627,71;,00;10612,78;,00;9107,44;,00
20;A;3130004;ISS S/SERVICOS;11072,63;376,52;,00;11449,15;,00;492,65;,00;830,33;,00;1815,70;,00;1356,07;,00;1305,29;,00;1064,65;,00;1045,11;,00;643,34;,00;1110,32;,00;840,94;,00;568,23;,00;376,52;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;13546400,93;1553946,52;10112,16;15090235,29;,00;990942,96;,00;1374981,55;,00;1318448,17;,00;1325936,30;,00;1153734,22;,00;916974,72;,00;1106788,96;,00;1195403,30;,00;1225615,09;,00;1385888,03;,00;1551687,63;,00;1543834,36;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;13529198,62;1553923,27;10112,16;15073009,73;,00;990942,96;,00;1373896,55;,00;1317492,57;,00;1321658,32;,00;1152127,74;,00;914956,97;,00;1106308,70;,00;1194309,30;,00;1223993,09;,00;1384504,31;,00;1549008,11;,00;1543811,11;,00
20;A;3140002;CUSTO DOS SERVICOS VENDIDOS;15073,31;,00;,00;15073,31;,00;,00;,00;170,00;,00;955,60;,00;3477,98;,00;1606,48;,00;2017,75;,00;480,26;,00;1094,00;,00;1622,00;,00;1383,72;,00;2265,52;,00;,00;,00
20;A;3140003;CUSTO DE BRINDES;2129,00;23,25;,00;2152,25;,00;,00;,00;915,00;,00;,00;,00;800,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;414,00;,00;23,25;,00
20;A;4000000;DESPESAS OPERACIONAIS;2881687,54;674342,98;417261,18;3138769,34;,00;206565,86;,00;233561,59;,00;317433,87;,00;262597,71;,00;254871,02;,00;218784,42;,00;219941,62;,00;289537,34;,00;194774,95;,00;370601,21;,00;313017,95;,00;257081,80;,00
20;A;4100000;COMERCIAIS (I.II.III.IV);2364079,37;395130,00;166282,44;2592926,93;,00;167298,94;,00;190803,67;,00;263074,35;,00;222276,82;,00;224451,28;,00;188344,55;,00;187288,83;,00;224617,48;,00;214576,58;,00;217151,59;,00;264195,28;,00;228847,56;,00
20;A;4111000;COMERCIAL (I);1508955,95;290722,12;121392,08;1678285,99;,00;105265,76;,00;132186,14;,00;163746,67;,00;146063,64;,00;141662,27;,00;119801,21;,00;111747,74;,00;143088,71;,00;134402,38;,00;130640,27;,00;180351,16;,00;169330,04;,00
20;A;4111001;SALARIOS E ORDENADOS;442464,87;87915,89;11923,00;518457,76;,00;30056,97;,00;37541,60;,00;40110,09;,00;27178,34;,00;43458,32;,00;35155,08;,00;36547,52;,00;41537,37;,00;39925,68;,00;48007,77;,00;62946,13;,00;75992,89;,00
20;A;4111003;I N S S;121085,13;25838,62;13,06;146910,69;,00;8741,55;,00;10487,84;,00;11564,22;,00;7569,37;,00;12440,22;,00;9484,90;,00;10414,47;,00;11875,81;,00;11501,77;,00;12065,82;,00;14939,16;,00;25825,56;,00
20;A;4111004;F G T S;34661,09;5817,45;,00;40478,54;,00;2386,97;,00;2868,53;,00;3279,90;,00;2126,26;,00;3396,73;,00;2587,88;,00;3314,99;,00;3242,62;,00;3140,79;,00;2934,13;,00;5382,29;,00;5817,45;,00
20;A;4111006;CORREIO (SELO/SEDEX);61,95;,00;,00;61,95;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;61,95;,00;,00;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;7846,00;3916,26;,00;11762,26;,00;2664,82;,00;416,89;,00;1585,00;,00;,00;,00;1726,80;,00;518,00;,00;625,49;,00;,00;,00;,00;,00;309,00;,00;,00;,00;3916,26;,00
20;A;4111008;OLEO/FILTRO/GRAXA;206,00;,00;,00;206,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;206,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;69286,63;15428,00;,00;84714,63;,00;7118,38;,00;700,00;,00;5788,99;,00;14013,29;,00;2936,34;,00;5935,12;,00;8687,16;,00;10118,50;,00;2203,00;,00;3397,00;,00;8388,85;,00;15428,00;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);111858,27;13294,75;,00;125153,02;,00;6720,31;,00;10710,69;,00;15901,76;,00;11059,48;,00;10447,75;,00;10869,51;,00;10004,96;,00;12990,10;,00;8327,22;,00;3809,26;,00;11017,23;,00;13294,75;,00
20;A;4111012;IMPOSTOS S/VEICULOS;11246,92;,00;,00;11246,92;,00;,00;,00;1721,63;,00;124,55;,00;3180,00;,00;2377,46;,00;1273,67;,00;634,67;,00;730,71;,00;879,44;,00;67,09;,00;257,70;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;24940,65;2208,96;,00;27149,61;,00;2328,00;,00;2690,40;,00;2631,50;,00;2169,20;,00;2182,00;,00;1977,00;,00;2179,00;,00;2197,00;,00;1792,00;,00;2484,07;,00;2310,48;,00;2208,96;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;3239,74;2500,00;,00;5739,74;,00;,00;,00;993,24;,00;,00;,00;306,50;,00;,00;,00;710,00;,00;,00;,00;,00;,00;,00;,00;750,00;,00;480,00;,00;2500,00;,00
20;A;4111015;TREINAMENTO PESSOAL;2544,88;,00;,00;2544,88;,00;,00;,00;,00;,00;1190,00;,00;,00;,00;,00;,00;80,00;,00;,00;,00;280,00;,00;,00;,00;,00;,00;994,88;,00;,00;,00
20;A;4111016;FRETES S/ENTREGA;144,00;204,00;,00;348,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;144,00;,00;204,00;,00
20;A;4111017;FERRAMENTAS DE USO;3143,46;,00;,00;3143,46;,00;,00;,00;284,00;,00;,00;,00;,00;,00;129,90;,00;1972,55;,00;,00;,00;,00;,00;,00;,00;119,40;,00;637,61;,00;,00;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;16194,20;1748,66;,00;17942,86;,00;1270,45;,00;526,05;,00;1062,85;,00;824,70;,00;1170,37;,00;176,30;,00;339,45;,00;1834,54;,00;4760,90;,00;2271,99;,00;1956,60;,00;1748,66;,00
20;A;4111020;ENERGIA;18577,75;1529,92;,00;20107,67;,00;1335,06;,00;238,47;,00;2473,15;,00;1363,59;,00;1225,70;,00;1371,87;,00;,00;,00;2994,62;,00;2851,01;,00;1527,47;,00;3196,81;,00;1529,92;,00
20;A;4111021;COMUNICACOES (TELEFONE);3920,02;83,25;,00;4003,27;,00;393,12;,00;199,47;,00;497,40;,00;685,72;,00;205,32;,00;211,90;,00;676,44;,00;321,27;,00;387,01;,00;,00;,00;342,37;,00;83,25;,00
20;A;4111023;ALUGUEIS;103661,91;10589,46;,00;114251,37;,00;8025,03;,00;8025,03;,00;8025,03;,00;8025,03;,00;8025,03;,00;10589,46;,00;10589,46;,00;10589,46;,00;10589,46;,00;10589,46;,00;10589,46;,00;10589,46;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;11724,35;5810,16;,00;17534,51;,00;,00;,00;,00;,00;323,92;,00;5683,75;,00;2786,68;,00;,00;,00;,00;,00;,00;,00;1770,00;,00;900,00;,00;260,00;,00;5810,16;,00
20;A;4111025;SEGUROS DIVERSOS;11612,50;564,04;,00;12176,54;,00;392,76;,00;392,76;,00;436,03;,00;404,10;,00;3859,59;,00;2056,83;,00;404,10;,00;438,41;,00;2135,97;,00;426,97;,00;664,98;,00;564,04;,00
20;A;4111026;SERVICOS DE TERCEIROS;82224,52;9766,69;3496,17;88495,04;,00;-3981,94;,00;6392,93;,00;8491,70;,00;12989,15;,00;10558,35;,00;6323,72;,00;6188,68;,00;7077,74;,00;7579,06;,00;9202,50;,00;11402,63;,00;6270,52;,00
20;A;4111027;LEGAIS E JUDICIAIS;36621,60;55000,00;,00;91621,60;,00;6258,60;,00;5000,00;,00;5348,12;,00;9224,84;,00;5089,83;,00;5000,00;,00;644,41;,00;,00;,00;,00;,00;55,80;,00;,00;,00;55000,00;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;1874,90;1485,00;,00;3359,90;,00;1099,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;745,90;,00;,00;,00;,00;,00;,00;,00;,00;,00;30,00;,00;1485,00;,00
20;A;4111030;CONTRIBUICAO CONCESSIONARIA;,00;13549,00;13549,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111032;I O F;600,92;,00;,00;600,92;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;600,92;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;9249,21;2247,41;,00;11496,62;,00;62,00;,00;180,90;,00;2818,66;,00;2121,09;,00;1037,26;,00;450,19;,00;98,09;,00;42,41;,00;,00;,00;1239,17;,00;1199,44;,00;2247,41;,00
20;A;4111034;DESPESAS INDEDUTIVEIS-MULTAS/ETC;2645,07;,00;,00;2645,07;,00;,00;,00;,00;,00;,00;,00;135,13;,00;,00;,00;1883,06;,00;131,46;,00;495,42;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111035;DEPRECIACOES;64696,25;6445,90;,00;71142,15;,00;4793,63;,00;4793,63;,00;4216,90;,00;7527,45;,00;6785,88;,00;6732,55;,00;6225,65;,00;5804,40;,00;5825,67;,00;5825,67;,00;6164,82;,00;6445,90;,00
20;A;4111038;FERIAS E ENCARGOS;52351,97;,00;49071,39;3280,58;,00;4314,43;,00;5095,44;,00;5970,96;,00;3325,34;,00;7420,15;,00;2110,10;,00;5500,77;,00;7230,31;,00;5618,59;,00;-1933,24;,00;7699,12;,00;-49071,39;,00
20;A;4111039;13.SALARIO E ENCARGOS;43197,95;,00;43197,95;,00;,00;3003,06;,00;4102,93;,00;4563,30;,00;2730,62;,00;5297,19;,00;2550,51;,00;3985,31;,00;4949,06;,00;4307,99;,00;-1652,69;,00;9360,67;,00;-43197,95;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;75752,54;12456,14;,00;88208,68;,00;6518,25;,00;8770,02;,00;4983,90;,00;6729,09;,00;8683,23;,00;8645,51;,00;3949,24;,00;36,94;,00;8101,47;,00;11946,05;,00;7388,84;,00;12456,14;,00
20;A;4111042;AGUA E GAZ;3708,95;122,56;,00;3831,51;,00;,00;,00;126,74;,00;382,52;,00;333,80;,00;535,54;,00;516,50;,00;400,42;,00;347,39;,00;,00;,00;667,69;,00;398,35;,00;122,56;,00
20;A;4111043;COMISAO BANCOS/FINANC.(FLAT);139330,19;12200,00;,00;151530,19;,00;11888,80;,00;19949,00;,00;32205,00;,00;16483,93;,00;,00;,00;,00;,00;,00;,00;17630,71;,00;12969,07;,00;15771,18;,00;12432,50;,00;12200,00;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-1718,44;,00;141,51;-1859,95;,00;-123,49;,00;-22,05;,00;-228,78;,00;-126,13;,00;-113,37;,00;-126,90;,00;,00;,00;-277,00;,00;-263,72;,00;-141,29;,00;-295,71;,00;-141,51;,00
20;A;4112000;COMERCIAL (II);137610,17;19871,23;8697,38;148784,02;,00;8680,62;,00;11051,98;,00;15404,61;,00;12966,15;,00;12306,89;,00;10644,00;,00;14960,74;,00;10611,95;,00;12251,82;,00;11824,73;,00;16906,68;,00;11173,85;,00
20;A;4112001;SALARIOS E ORDENADOS;72212,32;12423,98;571,00;84065,30;,00;4216,77;,00;4966,05;,00;7226,55;,00;6983,02;,00;5425,36;,00;5836,58;,00;11744,17;,00;4923,62;,00;6346,20;,00;5941,97;,00;8602,03;,00;11852,98;,00
20;A;4112003;I N S S;19772,81;3640,21;,00;23413,02;,00;1235,50;,00;1455,05;,00;2117,36;,00;2046,01;,00;1589,62;,00;1710,12;,00;2330,03;,00;1442,61;,00;1859,42;,00;1740,98;,00;2246,11;,00;3640,21;,00
20;A;4112004;F G T S;5213,69;812,95;,00;6026,64;,00;337,32;,00;397,27;,00;578,11;,00;558,63;,00;434,02;,00;466,92;,00;354,83;,00;393,88;,00;507,67;,00;475,34;,00;709,70;,00;812,95;,00
20;A;4112010;PECAS/SERVICOS-REPAROS VEICULOS;192,70;260,00;,00;452,70;,00;,00;,00;,00;,00;,00;,00;,00;,00;92,70;,00;100,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;260,00;,00
20;A;4112011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);2079,46;317,00;,00;2396,46;,00;,00;,00;,00;,00;758,32;,00;,00;,00;,00;,00;232,37;,00;,00;,00;,00;,00;,00;,00;,00;,00;1088,77;,00;317,00;,00
20;A;4112013;VIAGENS E REFEICOES;1065,68;445,00;,00;1510,68;,00;,00;,00;,00;,00;44,00;,00;,00;,00;69,00;,00;,00;,00;69,00;,00;,00;,00;,00;,00;,00;,00;883,68;,00;445,00;,00
20;A;4112015;TREINAMENTO PESSOAL;840,00;,00;,00;840,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;560,00;,00;,00;,00;280,00;,00;,00;,00;,00;,00
20;A;4112016;FRETES S/ENTREGA;100,00;,00;,00;100,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;100,00;,00;,00;,00
20;A;4112019;MATERIAL DE EXPEDIENTE;3491,63;110,35;,00;3601,98;,00;,00;,00;588,08;,00;778,18;,00;8,05;,00;669,27;,00;325,88;,00;708,62;,00;100,75;,00;114,00;,00;198,80;,00;,00;,00;110,35;,00
20;A;4112023;ALUGUEIS;745,04;99,00;,00;844,04;,00;30,00;,00;30,00;,00;30,00;,00;30,00;,00;30,00;,00;30,00;,00;99,00;,00;99,00;,00;121,84;,00;146,20;,00;99,00;,00;99,00;,00
20;A;4112024;CONSERVACAO E REPAROS IMOVEIS;835,32;,00;,00;835,32;,00;380,00;,00;359,32;,00;,00;,00;,00;,00;96,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4112026;SERVICOS DE TERCEIROS;4440,95;561,78;,00;5002,73;,00;,00;,00;751,28;,00;432,40;,00;281,78;,00;564,58;,00;281,78;,00;437,52;,00;420,27;,00;281,78;,00;281,78;,00;707,78;,00;561,78;,00
20;A;4112035;DEPRECIACOES;10127,35;912,29;,00;11039,64;,00;958,27;,00;958,27;,00;912,49;,00;912,29;,00;912,29;,00;912,29;,00;912,29;,00;912,29;,00;912,29;,00;912,29;,00;912,29;,00;912,29;,00
20;A;4112038;FERIAS E ENCARGOS;6390,29;,00;2057,57;4332,72;,00;792,88;,00;685,02;,00;1332,20;,00;879,71;,00;1164,33;,00;-197,41;,00;-1708,27;,00;924,17;,00;928,26;,00;878,70;,00;710,70;,00;-2057,57;,00
20;A;4112039;13.SALARIO E ENCARGOS;6054,35;,00;6054,35;,00;,00;472,36;,00;560,96;,00;869,60;,00;735,69;,00;727,82;,00;645,69;,00;-294,90;,00;622,11;,00;710,02;,00;548,59;,00;456,41;,00;-6054,35;,00
20;A;4112046;TARIFA CARTAO DE CREDITO;4048,58;288,67;14,46;4322,79;,00;257,52;,00;300,68;,00;325,40;,00;530,97;,00;531,90;,00;299,78;,00;308,45;,00;213,25;,00;470,34;,00;420,08;,00;390,21;,00;274,21;,00
20;A;4113000;COMERCIAL (III);717513,25;84536,65;36192,98;765856,92;,00;53352,56;,00;47565,55;,00;83923,07;,00;63247,03;,00;70482,12;,00;57899,34;,00;60580,35;,00;70916,82;,00;67922,38;,00;74686,59;,00;66937,44;,00;48343,67;,00
20;A;4113001;SALARIOS E ORDENADOS;340971,30;50216,98;3641,00;387547,28;,00;28409,73;,00;28277,53;,00;40156,89;,00;28482,61;,00;38020,91;,00;24878,71;,00;32038,26;,00;25764,49;,00;41311,82;,00;23221,03;,00;30409,32;,00;46575,98;,00
20;A;4113003;I N S S;89998,81;14713,55;,00;104712,36;,00;7866,75;,00;8327,32;,00;10875,99;,00;8345,40;,00;8466,14;,00;7289,45;,00;8542,18;,00;7548,99;,00;8089,73;,00;6803,75;,00;7843,11;,00;14713,55;,00
20;A;4113004;F G T S;43112,26;3149,95;,00;46262,21;,00;2147,88;,00;2273,63;,00;2812,90;,00;2278,55;,00;5045,01;,00;1990,25;,00;1976,05;,00;2061,12;,00;1855,00;,00;17663,10;,00;3008,77;,00;3149,95;,00
20;A;4113007;PNEU/CAMARA/PROTETOR/RECAPAGEM;571,65;,00;,00;571,65;,00;,00;,00;,00;,00;,00;,00;,00;,00;571,65;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4113008;OLEO/FILTRO/GRAXA;1386,89;282,90;,00;1669,79;,00;,00;,00;,00;,00;299,00;,00;,00;,00;,00;,00;,00;,00;320,60;,00;767,29;,00;,00;,00;,00;,00;,00;,00;282,90;,00
20;A;4113010;PECAS/SERVICOS-REPAROS VEICULOS;48637,03;,00;,00;48637,03;,00;120,24;,00;1219,00;,00;3852,48;,00;6889,37;,00;3388,40;,00;4263,95;,00;5345,10;,00;12963,97;,00;4098,90;,00;4270,62;,00;2225,00;,00;,00;,00
20;A;4113011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);41888,77;3245,01;,00;45133,78;,00;1710,16;,00;2508,37;,00;5254,36;,00;4328,62;,00;2038,92;,00;2664,80;,00;2110,69;,00;3107,39;,00;5055,86;,00;6011,77;,00;7097,83;,00;3245,01;,00
20;A;4113013;VIAGENS E REFEICOES;20218,20;2022,00;,00;22240,20;,00;1427,50;,00;1589,00;,00;2905,50;,00;2136,00;,00;1673,00;,00;1957,40;,00;1726,80;,00;1697,00;,00;1518,00;,00;1679,00;,00;1909,00;,00;2022,00;,00
20;A;4113015;TREINAMENTO PESSOAL;920,00;,00;,00;920,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;560,00;,00;80,00;,00;,00;,00;280,00;,00;,00;,00;,00;,00
20;A;4113016;FRETES S/ENTREGA;190,00;,00;,00;190,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;190,00;,00;,00;,00;,00;,00
20;A;4113017;FERRAMENTAS DE USO;17666,22;5031,61;,00;22697,83;,00;2500,00;,00;1141,40;,00;1490,74;,00;949,54;,00;754,50;,00;274,24;,00;1329,70;,00;3108,51;,00;239,90;,00;5135,35;,00;742,34;,00;5031,61;,00
20;A;4113018;ROUPAS PROFISSIONAIS;2195,02;1568,34;,00;3763,36;,00;,00;,00;,00;,00;,00;,00;,00;,00;296,60;,00;1669,42;,00;229,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;1568,34;,00
20;A;4113019;MATERIAL DE EXPEDIENTE;18409,78;1041,59;,00;19451,37;,00;542,60;,00;2573,63;,00;3132,97;,00;520,08;,00;2615,43;,00;3321,66;,00;494,00;,00;1401,60;,00;2548,47;,00;494,44;,00;764,90;,00;1041,59;,00
20;A;4113024;CONSERVACAO E REPAROS IMOVEIS;3617,06;,00;,00;3617,06;,00;,00;,00;,00;,00;2222,41;,00;125,00;,00;420,00;,00;400,80;,00;,00;,00;448,85;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4113026;SERVICOS DE TERCEIROS;835,00;,00;,00;835,00;,00;-16,00;,00;-394,73;,00;417,73;,00;40,00;,00;,00;,00;,00;,00;,00;,00;308,00;,00;,00;,00;50,00;,00;430,00;,00;,00;,00
20;A;4113033;IMPOSTOS E TAXAS;140,40;49,60;,00;190,00;,00;12,40;,00;12,40;,00;24,80;,00;6,20;,00;,00;,00;,00;,00;55,80;,00;,00;,00;28,80;,00;,00;,00;,00;,00;49,60;,00
20;A;4113034;DESPESAS INDEDUTIVEIS-MULTAS/ETC;897,49;,00;,00;897,49;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;897,49;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4113035;DEPRECIACOES;29480,50;3215,12;,00;32695,62;,00;2476,07;,00;2476,07;,00;2476,07;,00;2476,07;,00;2777,20;,00;2777,20;,00;2777,20;,00;2777,20;,00;2777,19;,00;2758,50;,00;2931,73;,00;3215,12;,00
20;A;4113038;FERIAS E ENCARGOS;27471,41;,00;3646,52;23824,89;,00;3725,53;,00;-5364,86;,00;4304,53;,00;3709,87;,00;2670,34;,00;3625,45;,00;2081,03;,00;4746,28;,00;204,26;,00;3891,80;,00;3877,18;,00;-3646,52;,00
20;A;4113039;13.SALARIO E ENCARGOS;28905,46;,00;28905,46;,00;,00;2429,70;,00;2926,79;,00;3696,70;,00;2959,72;,00;1744,02;,00;2786,01;,00;993,94;,00;3238,64;,00;194,45;,00;2237,23;,00;5698,26;,00;-28905,46;,00
20;A;4500000;ADMINISTRATIVAS;545931,70;277432,68;239818,21;583546,17;,00;36634,77;,00;44828,91;,00;52671,50;,00;41363,37;,00;40778,15;,00;39250,14;,00;41083,63;,00;64221,88;,00;-17374,14;,00;153510,21;,00;48963,28;,00;37614,47;,00
20;A;4511000;ADIMINISTRATIVAS;113143,17;14925,66;7873,13;120195,70;,00;6525,72;,00;8223,16;,00;9675,99;,00;9746,68;,00;12004,17;,00;12545,46;,00;6429,08;,00;9120,87;,00;11715,95;,00;14933,39;,00;12222,70;,00;7052,53;,00
20;A;4511001;SALARIOS E ORDENADOS;42626,48;8048,09;160,00;50514,57;,00;2487,63;,00;2792,64;,00;4045,60;,00;3922,90;,00;4090,16;,00;4572,28;,00;3909,99;,00;4092,07;,00;3963,07;,00;4218,03;,00;4532,11;,00;7888,09;,00
20;A;4511003;I N S S;12786,44;2385,64;,00;15172,08;,00;770,53;,00;842,01;,00;1211,68;,00;1181,24;,00;1230,24;,00;1357,37;,00;1169,24;,00;1221,28;,00;1182,15;,00;1313,19;,00;1307,51;,00;2385,64;,00
20;A;4511004;F G T S;3527,12;513,92;,00;4041,04;,00;199,00;,00;223,40;,00;323,64;,00;313,83;,00;327,20;,00;365,75;,00;312,79;,00;327,36;,00;317,04;,00;337,43;,00;479,68;,00;513,92;,00
