Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;3130003;COFINS S/FATURAMENTO;247599,14;29223,18;5112,46;271709,86;,00;15686,89;,00;15779,95;,00;12584,28;,00;21987,04;,00;25227,46;,00;25765,74;,00;27865,95;,00;23841,28;,00;27968,09;,00;28837,99;,00;22054,47;,00;24110,72;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;2146853,82;274300,58;4354,50;2416799,90;,00;140099,43;,00;140260,43;,00;110493,91;,00;198215,64;,00;224933,75;,00;226575,52;,00;241584,74;,00;203959,43;,00;234998,16;,00;237857,20;,00;187875,61;,00;269946,08;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;2146853,82;274300,58;4354,50;2416799,90;,00;140099,43;,00;140260,43;,00;110493,91;,00;198215,64;,00;224933,75;,00;226575,52;,00;241584,74;,00;203959,43;,00;234998,16;,00;237857,20;,00;187875,61;,00;269946,08;,00
20;A;4000000;DESPESAS OPERACIONAIS;569600,18;82509,97;20867,52;631242,63;,00;46138,14;,00;48327,05;,00;16571,67;,00;50905,51;,00;59953,05;,00;51819,73;,00;63002,97;,00;58782,07;,00;53973,11;,00;55553,51;,00;64573,37;,00;61642,45;,00
20;A;4100000;COMERCIAIS (I.II.III.IV);507628,97;76816,80;20688,71;563757,06;,00;41387,64;,00;42971,57;,00;13163,47;,00;44565,34;,00;54603,57;,00;46421,04;,00;56243,87;,00;51520,64;,00;49899,91;,00;48866,60;,00;57985,32;,00;56128,09;,00
20;A;4111000;COMERCIAL (I);507628,97;76816,80;20688,71;563757,06;,00;41387,64;,00;42971,57;,00;13163,47;,00;44565,34;,00;54603,57;,00;46421,04;,00;56243,87;,00;51520,64;,00;49899,91;,00;48866,60;,00;57985,32;,00;56128,09;,00
20;A;4111001;SALARIOS E ORDENADOS;223657,06;40057,11;,00;263714,17;,00;18431,51;,00;16872,96;,00;18775,31;,00;19356,39;,00;21762,86;,00;19644,42;,00;20119,05;,00;18799,43;,00;19953,13;,00;21311,90;,00;28630,10;,00;40057,11;,00
20;A;4111003;I N S S;58436,91;10269,49;,26;68706,14;,00;4836,84;,00;4630,48;,00;5125,51;,00;5042,32;,00;5336,63;,00;5117,36;,00;5504,47;,00;5132,10;,00;5459,18;,00;5818,00;,00;6434,02;,00;10269,23;,00
20;A;4111004;F G T S;19443,69;2345,54;,00;21789,23;,00;1417,39;,00;2041,45;,00;1502,02;,00;1548,51;,00;2420,42;,00;1571,55;,00;1613,03;,00;1503,95;,00;1662,87;,00;1704,95;,00;2457,55;,00;2345,54;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;2395,18;,00;,00;2395,18;,00;,00;,00;,00;,00;,00;,00;,00;,00;700,00;,00;,00;,00;,00;,00;,00;,00;55,00;,00;1640,18;,00;,00;,00;,00;,00
20;A;4111008;OLEO/FILTRO/GRAXA;747,82;,00;,00;747,82;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;18,90;,00;56,36;,00;266,23;,00;333,33;,00;73,00;,00;,00;,00;,00;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;50208,36;3109,50;,00;53317,86;,00;1490,78;,00;5254,29;,00;4226,98;,00;4410,13;,00;8527,15;,00;1673,39;,00;11845,15;,00;7761,96;,00;1815,36;,00;2073,55;,00;1129,62;,00;3109,50;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);33663,55;2412,14;,00;36075,69;,00;2971,03;,00;1439,88;,00;2902,82;,00;2045,26;,00;2795,88;,00;3765,45;,00;3139,13;,00;4197,08;,00;5119,80;,00;1767,84;,00;3519,38;,00;2412,14;,00
20;A;4111012;IMPOSTOS S/VEICULOS;1119,65;,00;,00;1119,65;,00;,00;,00;,00;,00;465,43;,00;,00;,00;,00;,00;,00;,00;,00;,00;524,91;,00;,00;,00;129,31;,00;,00;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;2845,40;415,90;,00;3261,30;,00;26,00;,00;40,00;,00;96,90;,00;32,50;,00;264,50;,00;101,00;,00;300,50;,00;281,20;,00;243,30;,00;194,70;,00;1264,80;,00;415,90;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;5020,00;500,00;,00;5520,00;,00;470,00;,00;470,00;,00;,00;,00;670,00;,00;470,00;,00;470,00;,00;470,00;,00;500,00;,00;500,00;,00;500,00;,00;500,00;,00;500,00;,00
20;A;4111016;FRETES S/ENTREGA;130,00;,00;,00;130,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;130,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111018;ROUPAS PROFISSIONAIS;,00;1075,00;,00;1075,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;1075,00;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;11106,59;696,60;,00;11803,19;,00;960,71;,00;424,47;,00;189,94;,00;1363,33;,00;1356,70;,00;898,55;,00;511,77;,00;2188,03;,00;613,93;,00;1596,91;,00;1002,25;,00;696,60;,00
20;A;4111020;ENERGIA;3408,10;845,91;,00;4254,01;,00;374,85;,00;340,94;,00;324,41;,00;311,57;,00;317,32;,00;342,41;,00;357,04;,00;329,05;,00;384,93;,00;325,58;,00;,00;,00;845,91;,00
20;A;4111021;COMUNICACOES (TELEFONE);3997,41;274,64;,00;4272,05;,00;253,95;,00;407,78;,00;890,37;,00;259,59;,00;,00;,00;536,85;,00;423,45;,00;538,82;,00;260,96;,00;275,74;,00;149,90;,00;274,64;,00
20;A;4111023;ALUGUEIS;4073,40;49,40;,00;4122,80;,00;64,40;,00;64,40;,00;49,40;,00;49,40;,00;49,40;,00;2049,40;,00;1549,40;,00;49,40;,00;49,40;,00;49,40;,00;49,40;,00;49,40;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;1556,49;614,70;,00;2171,19;,00;,00;,00;840,00;,00;,00;,00;53,39;,00;,00;,00;33,89;,00;,00;,00;,00;,00;172,84;,00;,00;,00;456,37;,00;614,70;,00
20;A;4111025;SEGUROS DIVERSOS;4688,34;396,39;,00;5084,73;,00;704,28;,00;401,17;,00;401,16;,00;401,13;,00;401,15;,00;391,73;,00;391,75;,00;391,80;,00;391,80;,00;404,64;,00;407,73;,00;396,39;,00
20;A;4111026;SERVICOS DE TERCEIROS;24164,66;2613,27;,00;26777,93;,00;2256,59;,00;2238,74;,00;1626,71;,00;2305,43;,00;2222,76;,00;2175,87;,00;1870,48;,00;1171,99;,00;3692,24;,00;2292,57;,00;2311,28;,00;2613,27;,00
20;A;4111027;LEGAIS E JUDICIAIS;5863,16;2272,66;,00;8135,82;,00;,00;,00;18,90;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;5844,26;,00;2272,66;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;607,80;,00;,00;607,80;,00;,00;,00;,00;,00;300,00;,00;,00;,00;238,80;,00;,00;,00;,00;,00;69,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;902,77;,00;,00;902,77;,00;668,31;,00;234,46;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111035;DEPRECIACOES;3641,83;303,71;,00;3945,54;,00;434,52;,00;434,24;,00;343,63;,00;303,68;,00;303,68;,00;303,68;,00;303,68;,00;303,68;,00;303,68;,00;303,68;,00;303,68;,00;303,71;,00
20;A;4111038;FERIAS E ENCARGOS;-3971,63;5758,46;,00;1786,83;,00;1761,11;,00;2709,99;,00;-28161,63;,00;2091,34;,00;2270,07;,00;2321,53;,00;2783,81;,00;2874,77;,00;2947,95;,00;3174,28;,00;1255,15;,00;5758,46;,00
20;A;4111039;13.SALARIO E ENCARGOS;20586,75;,00;20586,75;,00;,00;1931,46;,00;1911,11;,00;1789,82;,00;2121,33;,00;2220,06;,00;2206,77;,00;2270,45;,00;2114,48;,00;2251,83;,00;2328,15;,00;-558,71;,00;-20586,75;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;12228,52;1138,38;,00;13366,90;,00;944,44;,00;1148,94;,00;944,44;,00;944,44;,00;1221,85;,00;944,45;,00;944,44;,00;988,38;,00;1870,38;,00;1138,38;,00;1138,38;,00;1138,38;,00
20;A;4111042;AGUA E GAZ;1574,71;60,00;,00;1634,71;,00;110,46;,00;230,92;,00;156,66;,00;126,78;,00;108,96;,00;30,00;,00;120,46;,00;110,46;,00;153,46;,00;140,46;,00;286,09;,00;60,00;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-315,26;,00;78,25;-393,51;,00;-34,68;,00;-31,54;,00;-30,01;,00;-28,82;,00;-29,36;,00;-31,67;,00;-33,03;,00;-30,44;,00;-35,60;,00;-30,11;,00;,00;,00;-78,25;,00
20;A;4111046;TARIFA CARTAO DE CREDITO;15847,71;1608,00;23,45;17432,26;,00;1313,69;,00;847,99;,00;1243,60;,00;1157,64;,00;1644,74;,00;1855,51;,00;1702,48;,00;1454,36;,00;1570,14;,00;1653,49;,00;1404,07;,00;1584,55;,00
20;A;4500000;ADMINISTRATIVAS;58104,71;4878,19;,00;62982,90;,00;4358,78;,00;5034,10;,00;4878,88;,00;5351,53;,00;5484,54;,00;4674,66;,00;5834,57;,00;5978,60;,00;5590,78;,00;5720,11;,00;5198,16;,00;4878,19;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;58104,71;4878,19;,00;62982,90;,00;4358,78;,00;5034,10;,00;4878,88;,00;5351,53;,00;5484,54;,00;4674,66;,00;5834,57;,00;5978,60;,00;5590,78;,00;5720,11;,00;5198,16;,00;4878,19;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;58104,71;4878,19;,00;62982,90;,00;4358,78;,00;5034,10;,00;4878,88;,00;5351,53;,00;5484,54;,00;4674,66;,00;5834,57;,00;5978,60;,00;5590,78;,00;5720,11;,00;5198,16;,00;4878,19;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;3866,50;814,98;178,81;4502,67;,00;391,72;,00;321,38;,00;-1470,68;,00;988,64;,00;-135,06;,00;724,03;,00;924,53;,00;1282,83;,00;-1517,58;,00;966,80;,00;1389,89;,00;636,17;,00
20;A;4711000;DESPESAS FINANCEIRAS;11122,07;814,98;,00;11937,05;,00;593,41;,00;452,25;,00;613,78;,00;1327,65;,00;265,80;,00;1126,68;,00;1174,80;,00;1622,08;,00;1198,56;,00;1218,16;,00;1528,90;,00;814,98;,00
20;A;4711001;JUROS PASSIVOS;261,19;,00;,00;261,19;,00;27,81;,00;18,28;,00;7,19;,00;85,32;,00;1,52;,00;1,50;,00;,00;,00;25,70;,00;,00;,00;93,87;,00;,00;,00;,00;,00
20;A;4711004;DESCONTOS CONCEDIDOS;1107,37;,00;,00;1107,37;,00;,00;,00;,00;,00;52,08;,00;226,98;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;135,66;,00;692,65;,00;,00;,00
20;A;4711005;TAXAS BANCARIAS;1282,20;272,28;,00;1554,48;,00;154,56;,00;129,36;,00;122,64;,00;99,60;,00;92,22;,00;88,74;,00;104,40;,00;120,06;,00;120,06;,00;128,76;,00;121,80;,00;272,28;,00
20;A;4711006;JUROS S/EMPRESTIMOS BANCARIOS;8471,31;542,70;,00;9014,01;,00;411,04;,00;304,61;,00;431,87;,00;915,75;,00;172,06;,00;1036,44;,00;1070,40;,00;1476,32;,00;1078,50;,00;859,87;,00;714,45;,00;542,70;,00
20;A;4721000;RECEITAS FINANCEIRAS;-7255,57;,00;178,81;-7434,38;,00;-201,69;,00;-130,87;,00;-2084,46;,00;-339,01;,00;-400,86;,00;-402,65;,00;-250,27;,00;-339,25;,00;-2716,14;,00;-251,36;,00;-139,01;,00;-178,81;,00
20;A;4721001;JUROS RECEBIDOS;-6973,71;,00;175,54;-7149,25;,00;-201,69;,00;-130,85;,00;-2084,45;,00;-337,41;,00;-120,76;,00;-402,60;,00;-250,26;,00;-339,25;,00;-2716,13;,00;-251,35;,00;-138,96;,00;-175,54;,00
20;A;4721003;DESCONTOS OBTIDOS;-281,86;,00;3,27;-285,13;,00;,00;,00;-,02;,00;-,01;,00;-1,60;,00;-280,10;,00;-,05;,00;-,01;,00;,00;,00;-,01;,00;-,01;,00;-,05;,00;-3,27;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;-954,20;,00;,00;-954,20;,00;1522,35;,00;1371,00;,00;-5070,80;,00;1273,77;,00;-1072,88;,00;2139,07;,00;2279,40;,00;-484,78;,00;-2414,50;,00;-,02;,00;-496,81;,00;,00;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;-954,20;,00;,00;-954,20;,00;1522,35;,00;1371,00;,00;-5070,80;,00;1273,77;,00;-1072,88;,00;2139,07;,00;2279,40;,00;-484,78;,00;-2414,50;,00;-,02;,00;-496,81;,00;,00;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-16694,57;,00;,00;-16694,57;,00;,00;,00;,00;,00;-7306,00;,00;,00;,00;-1971,40;,00;-479,00;,00;-620,90;,00;-1895,30;,00;-3060,00;,00;-405,52;,00;-956,45;,00;,00;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-16694,57;,00;,00;-16694,57;,00;,00;,00;,00;,00;-7306,00;,00;,00;,00;-1971,40;,00;-479,00;,00;-620,90;,00;-1895,30;,00;-3060,00;,00;-405,52;,00;-956,45;,00;,00;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;15740,37;,00;,00;15740,37;,00;1522,35;,00;1371,00;,00;2235,20;,00;1273,77;,00;898,52;,00;2618,07;,00;2900,30;,00;1410,52;,00;645,50;,00;405,50;,00;459,64;,00;,00;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;15740,37;,00;,00;15740,37;,00;1522,35;,00;1371,00;,00;2235,20;,00;1273,77;,00;898,52;,00;2618,07;,00;2900,30;,00;1410,52;,00;645,50;,00;405,50;,00;459,64;,00;,00;,00
20;A;6000000;OUTRAS RECEITAS E DESPESAS;-35910,50;,00;67632,00;-103542,50;,00;,00;,00;,00;,00;,00;,00;,00;,00;-18578,50;,00;,00;,00;-17332,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-67632,00;,00
20;A;6100000;OUTRAS RECEITAS E DESPESAS;-35910,50;,00;67632,00;-103542,50;,00;,00;,00;,00;,00;,00;,00;,00;,00;-18578,50;,00;,00;,00;-17332,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-67632,00;,00
20;A;6111000;OUTRAS RECEITAS;-35910,50;,00;67632,00;-103542,50;,00;,00;,00;,00;,00;,00;,00;,00;,00;-18578,50;,00;,00;,00;-17332,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-67632,00;,00
20;A;6111001;ALIENACAO DO IMOBILIZADO;-35910,50;,00;67632,00;-103542,50;,00;,00;,00;,00;,00;,00;,00;,00;,00;-18578,50;,00;,00;,00;-17332,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-67632,00;,00
