Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;4111003;I N S S;-10132,31;,00;,00;-10132,31;,00;-1181,20;,00;-1024,93;,00;-938,48;,00;-945,38;,00;-831,22;,00;-1077,54;,00;-1025,44;,00;-1211,11;,00;-1023,05;,00;-873,96;,00;,00;,00;,00;,00
20;A;4111004;F G T S;195,58;,02;,00;195,60;,00;,04;,00;,05;,00;,04;,00;,03;,00;,03;,00;,02;,00;,03;,00;,03;,00;,04;,00;195,24;,00;,03;,00;,02;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;1974,90;,00;,00;1974,90;,00;,00;,00;,00;,00;1774,90;,00;,00;,00;,00;,00;,00;,00;200,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;12085,46;215,00;,00;12300,46;,00;1668,00;,00;1076,00;,00;332,60;,00;1398,21;,00;334,70;,00;629,30;,00;3250,74;,00;869,76;,00;675,00;,00;310,40;,00;1540,75;,00;215,00;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);15972,65;1443,23;,00;17415,88;,00;1461,77;,00;1016,54;,00;1254,80;,00;640,45;,00;2046,45;,00;2197,65;,00;1125,74;,00;2317,63;,00;1608,70;,00;1308,85;,00;994,07;,00;1443,23;,00
20;A;4111012;IMPOSTOS S/VEICULOS;761,57;,00;,00;761,57;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;584,03;,00;,00;,00;,00;,00;177,54;,00;,00;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;639,82;,00;,00;639,82;,00;266,00;,00;15,00;,00;30,00;,00;,00;,00;15,00;,00;31,40;,00;18,00;,00;59,91;,00;92,79;,00;62,70;,00;49,02;,00;,00;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;4571,00;732,27;,00;5303,27;,00;651,00;,00;300,00;,00;300,00;,00;300,00;,00;360,00;,00;360,00;,00;360,00;,00;360,00;,00;360,00;,00;860,00;,00;360,00;,00;732,27;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;6478,34;234,89;,00;6713,23;,00;513,38;,00;235,47;,00;174,96;,00;287,00;,00;389,00;,00;2374,07;,00;256,90;,00;193,95;,00;589,66;,00;255,33;,00;1208,62;,00;234,89;,00
20;A;4111020;ENERGIA;3691,92;327,19;,00;4019,11;,00;228,53;,00;236,79;,00;257,39;,00;357,07;,00;330,90;,00;348,15;,00;325,11;,00;384,37;,00;492,45;,00;366,17;,00;364,99;,00;327,19;,00
20;A;4111021;COMUNICACOES (TELEFONE);2976,88;229,83;,00;3206,71;,00;79,69;,00;553,04;,00;476,90;,00;235,79;,00;237,12;,00;227,36;,00;227,54;,00;216,77;,00;240,56;,00;244,19;,00;237,92;,00;229,83;,00
20;A;4111023;ALUGUEIS;702,05;74,21;,00;776,26;,00;25,16;,00;128,09;,00;40,38;,00;60,00;,00;60,00;,00;60,00;,00;60,00;,00;60,00;,00;60,00;,00;74,21;,00;74,21;,00;74,21;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;1390,00;1049,58;,00;2439,58;,00;,00;,00;720,00;,00;490,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;60,00;,00;120,00;,00;1049,58;,00
20;A;4111025;SEGUROS DIVERSOS;3397,21;358,22;,00;3755,43;,00;355,61;,00;284,11;,00;352,26;,00;312,87;,00;312,44;,00;260,29;,00;363,51;,00;311,72;,00;301,87;,00;231,79;,00;310,74;,00;358,22;,00
20;A;4111026;SERVICOS DE TERCEIROS;14186,00;1762,19;,00;15948,19;,00;904,10;,00;941,30;,00;1043,60;,00;1468,95;,00;952,10;,00;2230,00;,00;1373,90;,00;1474,65;,00;1369,60;,00;1546,20;,00;881,60;,00;1762,19;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;1025,50;,00;,00;1025,50;,00;147,50;,00;,00;,00;,00;,00;878,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;3339,54;113,10;,00;3452,64;,00;711,64;,00;621,06;,00;568,15;,00;875,63;,00;350,29;,00;174,82;,00;,00;,00;,00;,00;,00;,00;37,95;,00;,00;,00;113,10;,00
20;A;4111035;DEPRECIACOES;23697,67;2144,60;,00;25842,27;,00;2162,27;,00;2162,27;,00;2162,27;,00;2162,27;,00;2162,27;,00;2162,07;,00;2144,85;,00;2144,85;,00;2144,85;,00;2144,85;,00;2144,85;,00;2144,60;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;10836,15;1174,48;,00;12010,63;,00;,00;,00;871,62;,00;871,62;,00;871,62;,00;1174,46;,00;1174,47;,00;1174,47;,00;1174,48;,00;1174,47;,00;1174,47;,00;1174,47;,00;1174,48;,00
20;A;4111042;AGUA E GAZ;453,66;37,68;,00;491,34;,00;84,26;,00;36,94;,00;36,94;,00;36,94;,00;36,94;,00;36,94;,00;36,94;,00;36,94;,00;36,94;,00;36,94;,00;36,94;,00;37,68;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-341,51;,00;30,27;-371,78;,00;-21,14;,00;-21,91;,00;-23,81;,00;-33,03;,00;-30,61;,00;-32,20;,00;-30,07;,00;-35,55;,00;-45,56;,00;-33,87;,00;-33,76;,00;-30,27;,00
20;A;4111046;TARIFA CARTAO DE CREDITO;2778,26;2510,90;,00;5289,16;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;343,92;,00;375,37;,00;381,08;,00;564,20;,00;534,17;,00;579,52;,00;2510,90;,00
20;A;4500000;ADMINISTRATIVAS;47239,20;3480,28;,00;50719,48;,00;4237,92;,00;4321,84;,00;3817,76;,00;4704,03;,00;4100,18;,00;3727,89;,00;4418,91;,00;4166,00;,00;4462,20;,00;3977,50;,00;5304,97;,00;3480,28;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;47239,20;3480,28;,00;50719,48;,00;4237,92;,00;4321,84;,00;3817,76;,00;4704,03;,00;4100,18;,00;3727,89;,00;4418,91;,00;4166,00;,00;4462,20;,00;3977,50;,00;5304,97;,00;3480,28;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;47239,20;3480,28;,00;50719,48;,00;4237,92;,00;4321,84;,00;3817,76;,00;4704,03;,00;4100,18;,00;3727,89;,00;4418,91;,00;4166,00;,00;4462,20;,00;3977,50;,00;5304,97;,00;3480,28;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;32333,67;4123,47;86,75;36370,39;,00;2102,54;,00;2010,92;,00;902,28;,00;3288,69;,00;1954,83;,00;-257,38;,00;4176,07;,00;4660,77;,00;5303,36;,00;4130,59;,00;4061,00;,00;4036,72;,00
20;A;4711000;DESPESAS FINANCEIRAS;43445,66;4123,47;,00;47569,13;,00;2580,21;,00;2528,79;,00;2993,32;,00;3704,61;,00;3728,72;,00;3910,81;,00;5071,47;,00;5051,29;,00;5459,09;,00;4249,78;,00;4167,57;,00;4123,47;,00
20;A;4711001;JUROS PASSIVOS;346,70;,00;,00;346,70;,00;127,47;,00;34,08;,00;,00;,00;,00;,00;167,54;,00;,00;,00;,00;,00;17,58;,00;,00;,00;,02;,00;,01;,00;,00;,00
20;A;4711004;DESCONTOS CONCEDIDOS;31,45;,00;,00;31,45;,00;,00;,00;,00;,00;,00;,00;,00;,00;14,73;,00;,00;,00;16,40;,00;,00;,00;,32;,00;,00;,00;,00;,00;,00;,00
20;A;4711005;TAXAS BANCARIAS;1492,30;198,27;,00;1690,57;,00;98,50;,00;94,50;,00;58,60;,00;117,25;,00;131,05;,00;275,95;,00;146,80;,00;174,58;,00;150,81;,00;137,52;,00;106,74;,00;198,27;,00
20;A;4711006;JUROS S/EMPRESTIMOS BANCARIOS;41575,21;3925,20;,00;45500,41;,00;2354,24;,00;2400,21;,00;2934,72;,00;3587,36;,00;3415,40;,00;3634,86;,00;4908,27;,00;4859,13;,00;5307,96;,00;4112,24;,00;4060,82;,00;3925,20;,00
20;A;4721000;RECEITAS FINANCEIRAS;-11111,99;,00;86,75;-11198,74;,00;-477,67;,00;-517,87;,00;-2091,04;,00;-415,92;,00;-1773,89;,00;-4168,19;,00;-895,40;,00;-390,52;,00;-155,73;,00;-119,19;,00;-106,57;,00;-86,75;,00
20;A;4721001;JUROS RECEBIDOS;-10911,65;,00;53,93;-10965,58;,00;-477,67;,00;-517,87;,00;-2091,04;,00;-415,92;,00;-1773,88;,00;-3968,08;,00;-895,35;,00;-390,35;,00;-155,73;,00;-119,19;,00;-106,57;,00;-53,93;,00
20;A;4721003;DESCONTOS OBTIDOS;-200,34;,00;32,82;-233,16;,00;,00;,00;,00;,00;,00;,00;,00;,00;-,01;,00;-200,11;,00;-,05;,00;-,17;,00;,00;,00;,00;,00;,00;,00;-32,82;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;3749,88;400,00;,00;4149,88;,00;502,62;,00;2317,97;,00;1342,17;,00;2110,92;,00;2886,00;,00;-5312,26;,00;-239,09;,00;-129,00;,00;-16,45;,00;-63,00;,00;350,00;,00;400,00;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;3749,88;400,00;,00;4149,88;,00;502,62;,00;2317,97;,00;1342,17;,00;2110,92;,00;2886,00;,00;-5312,26;,00;-239,09;,00;-129,00;,00;-16,45;,00;-63,00;,00;350,00;,00;400,00;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-14484,02;,00;,00;-14484,02;,00;-797,08;,00;-83,18;,00;-3342,27;,00;-84,35;,00;-3434,86;,00;-5841,22;,00;-692,61;,00;-129,00;,00;-16,45;,00;-63,00;,00;,00;,00;,00;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-13763,55;,00;,00;-13763,55;,00;-797,08;,00;-49,10;,00;-2655,88;,00;-84,35;,00;-3434,86;,00;-5841,22;,00;-692,61;,00;-129,00;,00;-16,45;,00;-63,00;,00;,00;,00;,00;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-720,47;,00;,00;-720,47;,00;,00;,00;-34,08;,00;-686,39;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;18233,90;400,00;,00;18633,90;,00;1299,70;,00;2401,15;,00;4684,44;,00;2195,27;,00;6320,86;,00;528,96;,00;453,52;,00;,00;,00;,00;,00;,00;,00;350,00;,00;400,00;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;18233,90;400,00;,00;18633,90;,00;1299,70;,00;2401,15;,00;4684,44;,00;2195,27;,00;6320,86;,00;528,96;,00;453,52;,00;,00;,00;,00;,00;,00;,00;350,00;,00;400,00;,00
20;A;6000000;OUTRAS RECEITAS E DESPESAS;-150,00;,00;,00;-150,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-150,00;,00;,00;,00;,00;,00
20;A;6100000;OUTRAS RECEITAS E DESPESAS;-150,00;,00;,00;-150,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-150,00;,00;,00;,00;,00;,00
20;A;6111000;OUTRAS RECEITAS;-150,00;,00;,00;-150,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-150,00;,00;,00;,00;,00;,00
20;A;6111001;ALIENACAO DO IMOBILIZADO;-150,00;,00;,00;-150,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-150,00;,00;,00;,00;,00;,00
