Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;3130001;ICMS;507735,89;42406,77;685,73;549456,93;,00;43607,02;,00;44341,35;,00;53424,60;,00;46360,97;,00;51833,32;,00;45663,19;,00;54449,85;,00;48059,83;,00;38643,89;,00;40025,34;,00;41326,53;,00;41721,04;,00
20;A;3130002;PIS S/FATURAMENTO;54341,77;4181,32;54,06;58469,03;,00;5017,43;,00;5051,54;,00;5821,77;,00;5159,02;,00;5706,67;,00;4713,34;,00;5709,85;,00;5034,67;,00;3979,27;,00;4005,19;,00;4143,02;,00;4127,26;,00
20;A;3130003;COFINS S/FATURAMENTO;250386,35;19262,48;249,29;269399,54;,00;23125,70;,00;23272,73;,00;26828,21;,00;23767,46;,00;26290,03;,00;21728,18;,00;26302,16;,00;23193,02;,00;18340,44;,00;18451,41;,00;19087,01;,00;19013,19;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;1979260,43;150952,34;1937,63;2128275,14;,00;187536,32;,00;181999,94;,00;208469,27;,00;188412,72;,00;208710,92;,00;170012,73;,00;208751,52;,00;182282,34;,00;142493,31;,00;150822,69;,00;149768,67;,00;149014,71;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;1972998,23;150617,64;1937,63;2121678,24;,00;186351,82;,00;181999,94;,00;207884,97;,00;187701,52;,00;207692,52;,00;169907,83;,00;208246,02;,00;180978,74;,00;141673,41;,00;150792,79;,00;149768,67;,00;148680,01;,00
20;A;3140003;CUSTO DE BRINDES;6262,20;334,70;,00;6596,90;,00;1184,50;,00;,00;,00;584,30;,00;711,20;,00;1018,40;,00;104,90;,00;505,50;,00;1303,60;,00;819,90;,00;29,90;,00;,00;,00;334,70;,00
20;A;4000000;DESPESAS OPERACIONAIS;815524,95;100000,19;25532,37;889992,77;,00;63272,37;,00;65218,30;,00;80514,16;,00;81999,71;,00;67348,72;,00;71451,08;,00;84011,34;,00;78663,91;,00;80945,80;,00;83730,49;,00;58369,07;,00;74467,82;,00
20;A;4100000;COMERCIAIS (I.II.III.IV);765823,05;93226,37;25268,48;833780,94;,00;60480,23;,00;60712,87;,00;76862,33;,00;76198,77;,00;62348,43;,00;65460,78;,00;79585,24;,00;73373,83;,00;77533,49;,00;79705,16;,00;53561,92;,00;67957,89;,00
20;A;4111000;COMERCIAL (I);765823,05;93226,37;25268,48;833780,94;,00;60480,23;,00;60712,87;,00;76862,33;,00;76198,77;,00;62348,43;,00;65460,78;,00;79585,24;,00;73373,83;,00;77533,49;,00;79705,16;,00;53561,92;,00;67957,89;,00
20;A;4111001;SALARIOS E ORDENADOS;285252,54;41523,35;,00;326775,89;,00;22177,56;,00;20694,11;,00;22866,27;,00;25917,06;,00;29641,77;,00;29013,22;,00;28448,14;,00;24974,65;,00;23066,61;,00;38009,99;,00;20443,16;,00;41523,35;,00
20;A;4111003;I N S S;81411,94;12095,24;,00;93507,18;,00;7203,59;,00;6920,52;,00;7529,73;,00;7364,91;,00;7908,86;,00;7084,92;,00;9320,93;,00;7559,13;,00;6899,19;,00;7239,43;,00;6380,73;,00;12095,24;,00
20;A;4111004;F G T S;38436,14;2910,79;,00;41346,93;,00;2099,33;,00;2013,89;,00;2192,42;,00;1996,05;,00;2380,75;,00;1830,23;,00;2766,62;,00;2564,13;,00;2378,70;,00;15398,41;,00;2815,61;,00;2910,79;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;8553,22;1988,27;,00;10541,49;,00;,00;,00;,00;,00;,00;,00;4475,22;,00;,00;,00;,00;,00;,00;,00;,00;,00;4078,00;,00;,00;,00;,00;,00;1988,27;,00
20;A;4111008;OLEO/FILTRO/GRAXA;132,00;,00;,00;132,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;132,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111009;COMISSOES S/VENDAS;42632,72;3626,91;,00;46259,63;,00;4064,65;,00;4480,14;,00;4539,57;,00;3249,85;,00;3486,99;,00;2976,94;,00;5846,33;,00;4397,32;,00;3051,23;,00;3092,76;,00;3446,94;,00;3626,91;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;75085,59;2021,20;,00;77106,79;,00;6769,83;,00;5140,40;,00;18444,81;,00;4185,69;,00;5590,00;,00;6238,49;,00;7545,70;,00;5150,26;,00;10854,48;,00;2600,03;,00;2565,90;,00;2021,20;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);49988,43;5657,38;,00;55645,81;,00;2520,98;,00;3913,53;,00;3585,63;,00;11906,86;,00;3679,24;,00;6063,75;,00;6277,93;,00;5008,57;,00;2777,08;,00;2991,11;,00;1263,75;,00;5657,38;,00
20;A;4111012;IMPOSTOS S/VEICULOS;2610,93;,00;,00;2610,93;,00;,00;,00;,00;,00;667,87;,00;,00;,00;,00;,00;1751,69;,00;191,37;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;5647,08;342,20;,00;5989,28;,00;,00;,00;423,00;,00;521,99;,00;362,38;,00;242,40;,00;239,37;,00;1231,95;,00;1790,57;,00;43,00;,00;344,49;,00;447,93;,00;342,20;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;7460,00;660,00;,00;8120,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;860,00;,00;660,00;,00
20;A;4111016;FRETES S/ENTREGA;388,10;,00;,00;388,10;,00;,00;,00;338,10;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;50,00;,00;,00;,00;,00;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;26129,06;1748,79;,00;27877,85;,00;2653,87;,00;1738,11;,00;2148,94;,00;1996,65;,00;1955,44;,00;3312,08;,00;3669,53;,00;2980,13;,00;2400,65;,00;1747,67;,00;1525,99;,00;1748,79;,00
20;A;4111020;ENERGIA;6921,54;635,87;,00;7557,41;,00;568,96;,00;568,68;,00;577,69;,00;549,87;,00;576,58;,00;583,39;,00;673,39;,00;642,54;,00;741,95;,00;749,07;,00;689,42;,00;635,87;,00
20;A;4111021;COMUNICACOES (TELEFONE);2198,90;199,90;,00;2398,80;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;4067,98;,00;,00;4067,98;,00;,00;,00;472,29;,00;,00;,00;,00;,00;187,18;,00;1500,00;,00;1806,87;,00;,00;,00;,00;,00;101,64;,00;,00;,00;,00;,00
20;A;4111025;SEGUROS DIVERSOS;6552,92;814,35;,00;7367,27;,00;587,81;,00;527,03;,00;545,32;,00;548,71;,00;544,60;,00;529,29;,00;583,93;,00;495,79;,00;579,89;,00;715,52;,00;895,03;,00;814,35;,00
20;A;4111026;SERVICOS DE TERCEIROS;25884,17;2134,74;147,88;27871,03;,00;2090,92;,00;307,40;,00;8160,47;,00;1895,22;,00;2604,22;,00;2020,68;,00;1450,83;,00;1998,61;,00;2095,39;,00;1895,67;,00;1364,76;,00;1986,86;,00
20;A;4111027;LEGAIS E JUDICIAIS;428,30;,00;,00;428,30;,00;,00;,00;,00;,00;365,49;,00;,00;,00;20,05;,00;,00;,00;,00;,00;21,38;,00;,00;,00;21,38;,00;,00;,00;,00;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;2431,30;,00;,00;2431,30;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;2431,30;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;10814,36;583,61;,00;11397,97;,00;319,73;,00;533,43;,00;669,15;,00;1178,62;,00;4837,20;,00;399,60;,00;542,71;,00;622,25;,00;476,28;,00;879,02;,00;356,37;,00;583,61;,00
20;A;4111034;DESPESAS INDEDUTIVEIS-MULTAS/ETC;353,37;156,19;,00;509,56;,00;,00;,00;,00;,00;,00;,00;,00;,00;197,18;,00;,00;,00;,00;,00;,00;,00;,00;,00;156,19;,00;,00;,00;156,19;,00
20;A;4111035;DEPRECIACOES;33823,56;4036,73;,00;37860,29;,00;2355,62;,00;2355,62;,00;2355,62;,00;2355,62;,00;2355,62;,00;2420,45;,00;3897,07;,00;3897,07;,00;3897,07;,00;3897,07;,00;4036,73;,00;4036,73;,00
20;A;4111038;FERIAS E ENCARGOS;-18515,08;8524,63;,00;-9990,45;,00;412,89;,00;3498,99;,00;-6279,92;,00;-583,67;,00;-11479,84;,00;-5893,12;,00;-3273,16;,00;4022,86;,00;4172,85;,00;-3966,94;,00;853,98;,00;8524,63;,00
20;A;4111039;13.SALARIO E ENCARGOS;25061,78;,00;25061,78;,00;,00;2799,45;,00;2836,61;,00;2945,74;,00;1770,87;,00;2839,43;,00;857,76;,00;3841,94;,00;2897,39;,00;3105,75;,00;-536,83;,00;1703,67;,00;-25061,78;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;19246,73;1507,83;,00;20754,56;,00;1431,25;,00;1431,25;,00;1991,25;,00;4124,75;,00;1431,25;,00;1507,83;,00;1507,83;,00;1297,83;,00;1507,83;,00;1507,83;,00;1507,83;,00;1507,83;,00
20;A;4111042;AGUA E GAZ;1568,38;112,95;,00;1681,33;,00;116,62;,00;124,23;,00;131,84;,00;139,45;,00;154,68;,00;147,07;,00;185,12;,00;177,51;,00;109,01;,00;154,68;,00;128,17;,00;112,95;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-640,24;,00;58,82;-699,06;,00;-52,63;,00;-52,60;,00;-53,43;,00;-50,86;,00;-53,33;,00;-53,97;,00;-62,29;,00;-59,43;,00;-68,63;,00;-69,29;,00;-63,78;,00;-58,82;,00
20;A;4111046;TARIFA CARTAO DE CREDITO;21897,33;1945,44;,00;23842,77;,00;1499,90;,00;1588,24;,00;2095,98;,00;1955,62;,00;2388,26;,00;1939,21;,00;2272,60;,00;2075,37;,00;2075,96;,00;1866,36;,00;2139,83;,00;1945,44;,00
20;A;4500000;ADMINISTRATIVAS;55537,46;6773,72;,00;62311,18;,00;4170,93;,00;4888,34;,00;4772,96;,00;6150,37;,00;5282,08;,00;6574,25;,00;4668,32;,00;5090,84;,00;4573,36;,00;4362,99;,00;5003,02;,00;6773,72;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;55537,46;6773,72;,00;62311,18;,00;4170,93;,00;4888,34;,00;4772,96;,00;6150,37;,00;5282,08;,00;6574,25;,00;4668,32;,00;5090,84;,00;4573,36;,00;4362,99;,00;5003,02;,00;6773,72;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;55537,46;6773,72;,00;62311,18;,00;4170,93;,00;4888,34;,00;4772,96;,00;6150,37;,00;5282,08;,00;6574,25;,00;4668,32;,00;5090,84;,00;4573,36;,00;4362,99;,00;5003,02;,00;6773,72;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;-5835,56;,10;263,89;-6099,35;,00;-1378,79;,00;-382,91;,00;-1121,13;,00;-349,43;,00;-281,79;,00;-583,95;,00;-242,22;,00;199,24;,00;-1161,05;,00;-337,66;,00;-195,87;,00;-263,79;,00
20;A;4711000;DESPESAS FINANCEIRAS;1396,26;,10;,00;1396,36;,00;130,68;,00;136,80;,00;116,26;,00;114,01;,00;178,96;,00;124,82;,00;17,96;,00;487,47;,00;,08;,00;2,04;,00;87,18;,00;,10;,00
20;A;4711001;JUROS PASSIVOS;34,44;,10;,00;34,54;,00;,00;,00;,18;,00;,02;,00;,05;,00;6,28;,00;,08;,00;,14;,00;,26;,00;,08;,00;,17;,00;27,18;,00;,10;,00
20;A;4711004;DESCONTOS CONCEDIDOS;537,54;,00;,00;537,54;,00;,00;,00;,00;,00;1,40;,00;5,06;,00;42,00;,00;,00;,00;,00;,00;487,21;,00;,00;,00;1,87;,00;,00;,00;,00;,00
20;A;4711005;TAXAS BANCARIAS;824,28;,00;,00;824,28;,00;130,68;,00;136,62;,00;114,84;,00;108,90;,00;130,68;,00;124,74;,00;17,82;,00;,00;,00;,00;,00;,00;,00;60,00;,00;,00;,00
20;A;4721000;RECEITAS FINANCEIRAS;-7231,82;,00;263,89;-7495,71;,00;-1509,47;,00;-519,71;,00;-1237,39;,00;-463,44;,00;-460,75;,00;-708,77;,00;-260,18;,00;-288,23;,00;-1161,13;,00;-339,70;,00;-283,05;,00;-263,89;,00
20;A;4721001;JUROS RECEBIDOS;-4390,42;,00;263,71;-4654,13;,00;-318,26;,00;-519,60;,00;-374,70;,00;-277,33;,00;-460,64;,00;-422,34;,00;-260,07;,00;-288,01;,00;-928,00;,00;-338,42;,00;-203,05;,00;-263,71;,00
20;A;4721003;DESCONTOS OBTIDOS;-2841,40;,00;,18;-2841,58;,00;-1191,21;,00;-,11;,00;-862,69;,00;-186,11;,00;-,11;,00;-286,43;,00;-,11;,00;-,22;,00;-233,13;,00;-1,28;,00;-80,00;,00;-,18;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;-331,70;723,18;,00;391,48;,00;,00;,00;,00;,00;-821,69;,00;,00;,00;,00;,00;-1089,00;,00;,00;,00;746,65;,00;566,16;,00;1163,62;,00;-897,44;,00;723,18;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;-331,70;723,18;,00;391,48;,00;,00;,00;,00;,00;-821,69;,00;,00;,00;,00;,00;-1089,00;,00;,00;,00;746,65;,00;566,16;,00;1163,62;,00;-897,44;,00;723,18;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-3554,78;,00;,00;-3554,78;,00;,00;,00;,00;,00;-821,69;,00;,00;,00;,00;,00;-1089,00;,00;,00;,00;,00;,00;-746,65;,00;,00;,00;-897,44;,00;,00;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-2400,78;,00;,00;-2400,78;,00;,00;,00;,00;,00;-821,69;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-746,65;,00;,00;,00;-832,44;,00;,00;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-1154,00;,00;,00;-1154,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-1089,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-65,00;,00;,00;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;3223,08;723,18;,00;3946,26;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;746,65;,00;1312,81;,00;1163,62;,00;,00;,00;723,18;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;3223,08;723,18;,00;3946,26;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;746,65;,00;1312,81;,00;1163,62;,00;,00;,00;723,18;,00
