Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;3111101;VENDA DE PECAS AGCO;-778142,45;,00;57033,35;-835175,80;,00;-21623,62;,00;-55683,42;,00;-132799,65;,00;-113745,07;,00;-76042,48;,00;-38149,38;,00;-32036,66;,00;-46923,02;,00;-107322,12;,00;-55053,80;,00;-98763,23;,00;-57033,35;,00
20;A;3111102;VENDA DE PECAS OFICINA AGCO;-281963,31;,00;29608,81;-311572,12;,00;-15370,17;,00;-26907,47;,00;-27252,49;,00;-22633,18;,00;-25532,92;,00;-28043,54;,00;-23666,04;,00;-42908,54;,00;-33782,29;,00;-16541,76;,00;-19324,91;,00;-29608,81;,00
20;A;3111103;VENDA DE PECAS GARANTIA AGCO;-95043,31;,00;,00;-95043,31;,00;-1244,55;,00;-4202,83;,00;,00;,00;,00;,00;-26612,72;,00;-52745,14;,00;,00;,00;,00;,00;-10238,07;,00;,00;,00;,00;,00;,00;,00
20;A;3111131;VENDAS DE PECAS OUTRAS MARCAS;-366808,19;,00;23796,71;-390604,90;,00;-22789,90;,00;-24829,51;,00;-84917,07;,00;-69633,28;,00;-34710,69;,00;-5136,90;,00;-10229,08;,00;-32858,64;,00;-12211,81;,00;-22201,70;,00;-47289,61;,00;-23796,71;,00
20;A;3111132;VENDA DE PECAS OFICINA OUTRAS MARCAS;-162613,89;,00;13159,37;-175773,26;,00;-6430,38;,00;-5521,37;,00;-10455,79;,00;-90688,85;,00;-12040,00;,00;-6947,85;,00;-1855,64;,00;-3838,09;,00;-9218,04;,00;-9344,16;,00;-6273,72;,00;-13159,37;,00
20;A;3111133;VENDA DE PECAS OUTRAS MARCAS GARANTIA;-7316,86;,00;,00;-7316,86;,00;-1,29;,00;,00;,00;,00;,00;,00;,00;-4433,27;,00;-1918,10;,00;,00;,00;,00;,00;-964,20;,00;,00;,00;,00;,00;,00;,00
20;A;3111151;VENDA DE LUBRIFICANTES;-148947,35;,00;6270,37;-155217,72;,00;-12785,19;,00;-14768,30;,00;-24971,51;,00;-12108,23;,00;-14470,79;,00;-10257,02;,00;-6472,42;,00;-16603,83;,00;-13035,53;,00;-15260,95;,00;-8213,58;,00;-6270,37;,00
20;A;3111152;VENDA DE LUBRIFICANTES OFICINA;-93215,32;,00;11013,68;-104229,00;,00;-6082,60;,00;-6831,50;,00;-5800,04;,00;-442,88;,00;-10137,62;,00;-6319,15;,00;-11359,19;,00;-17329,54;,00;-9772,67;,00;-10186,56;,00;-8953,57;,00;-11013,68;,00
20;A;3111153;VENDA DE LUBRIFICANTES GARANTIA;-1391,34;,00;,00;-1391,34;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-1280,84;,00;,00;,00;,00;,00;-110,50;,00;,00;,00;,00;,00;,00;,00
20;A;3114000;RECEITA BRUTA DE SERVICOS;-338943,30;46,38;38873,78;-377770,70;,00;-21410,84;,00;-23252,53;,00;-20960,58;,00;-44993,35;,00;-37960,95;,00;-25505,77;,00;-28130,17;,00;-14940,30;,00;-19623,23;,00;-52911,25;,00;-49254,33;,00;-38827,40;,00
20;A;3114010;TRANSFERENCIA DE SERVICOS ENTRE FILIAIS;1764,78;46,38;,00;1811,16;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;1764,78;,00;46,38;,00
20;A;3114211;RECEITA COM SERVICOS PRESTADOS A CLIENTES;-203059,35;,00;25656,00;-228715,35;,00;-12162,70;,00;-13505,36;,00;-18369,30;,00;-29113,25;,00;-20454,70;,00;-19630,00;,00;-13471,05;,00;-12548,30;,00;-16902,50;,00;-20507,25;,00;-26394,94;,00;-25656,00;,00
20;A;3114291;COMISSOES SOBRE VENDAS DE MAQUINAS;-137648,73;,00;13217,78;-150866,51;,00;-9248,14;,00;-9747,17;,00;-2591,28;,00;-15880,10;,00;-17506,25;,00;-5875,77;,00;-14659,12;,00;-2392,00;,00;-2720,73;,00;-32404,00;,00;-24624,17;,00;-13217,78;,00
20;A;3120000;MERCADORIAS DEVOLVIDAS;1048553,13;19976,30;,00;1068529,43;,00;4453,50;,00;12458,10;,00;25937,39;,00;40335,37;,00;14158,96;,00;221282,82;,00;698,00;,00;35833,19;,00;18555,20;,00;174699,77;,00;500140,83;,00;19976,30;,00
20;A;3120011;DEVOLUCAO MAQUINAS AGCO NOVOS;470000,00;,00;,00;470000,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;470000,00;,00;,00;,00
20;A;3120021;DEVOLUCAO IMPLEMENTOS AGCO NOVOS;215000,00;,00;,00;215000,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;215000,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;3120031;DEVOLUCAO MAQS E IMPLEM OUTRAS MARCAS NOVOS;175800,00;,00;,00;175800,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;26800,00;,00;,00;,00;149000,00;,00;,00;,00;,00;,00
20;A;3120061;DEVOLUCAO OUTROS NEGOCIOS AGCO;16159,75;,00;,00;16159,75;,00;,00;,00;650,00;,00;,00;,00;165,00;,00;,00;,00;,00;,00;,00;,00;147,00;,00;335,00;,00;14850,00;,00;12,75;,00;,00;,00
20;A;3120101;DEVOLUCAO DE PECAS AGCO;119712,67;15060,06;,00;134772,73;,00;2186,51;,00;9239,80;,00;17846,02;,00;32649,21;,00;10248,38;,00;3918,82;,00;605,00;,00;4687,50;,00;12695,20;,00;5891,30;,00;19744,93;,00;15060,06;,00
20;A;3120131;DEVOLUCAO PECAS OUTRAS MARCAS;45028,88;4378,24;,00;49407,12;,00;2266,99;,00;2568,30;,00;7971,93;,00;5904,59;,00;3392,58;,00;2364,00;,00;93,00;,00;3863,31;,00;4355,00;,00;3349,97;,00;8899,21;,00;4378,24;,00
20;A;3120151;DEVOLUCAO LUBRIFICANTES;6851,83;538,00;,00;7389,83;,00;,00;,00;,00;,00;119,44;,00;1616,57;,00;518,00;,00;,00;,00;,00;,00;335,38;,00;1170,00;,00;1608,50;,00;1483,94;,00;538,00;,00
20;A;3130000;IMPOSTOS S/VENDAS;1580009,41;82417,75;3115,95;1659311,21;,00;42037,32;,00;98516,12;,00;117757,08;,00;118332,90;,00;74975,53;,00;81739,14;,00;209325,88;,00;231364,03;,00;216170,22;,00;176889,63;,00;212901,56;,00;79301,80;,00
20;A;3130010;TRANSFERENCIA IMPOSTOS ENTRE FILIAIS;-251,47;,00;6,60;-258,07;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-251,47;,00;-6,60;,00
20;A;3131011;ICMS S/MAQUINAS AGCO NOVOS;816671,60;25479,09;,00;842150,69;,00;,00;,00;50971,15;,00;15811,20;,00;36316,35;,00;33570,80;,00;38857,68;,00;117707,79;,00;147173,94;,00;150978,09;,00;99118,29;,00;126166,31;,00;25479,09;,00
20;A;3131021;ICMS S/IMPLEMENTOS AGCO NOVOS;149567,36;,00;,00;149567,36;,00;,00;,00;,00;,00;21839,22;,00;12039,57;,00;,00;,00;8063,71;,00;27663,01;,00;16964,10;,00;20999,25;,00;19599,30;,00;22399,20;,00;,00;,00
20;A;3131031;ICMS S/MAQ.IMPL.OUTRAS MARCAS NOVOS;200343,90;19823,29;,00;220167,19;,00;21461,72;,00;22151,69;,00;21819,46;,00;4848,65;,00;2754,51;,00;8326,72;,00;20107,50;,00;34551,76;,00;9393,24;,00;31101,29;,00;23827,36;,00;19823,29;,00
20;A;3131041;ICMS S/MAQ IMPLEM AGCO USADOS;6103,00;4037,50;,00;10140,50;,00;,00;,00;,00;,00;1785,00;,00;3017,50;,00;1300,50;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;4037,50;,00
20;A;3131051;ICMS S/MAQ IMPL.OUTRAS MARCAS USADOS;11798,00;790,50;,00;12588,50;,00;1785,00;,00;,00;,00;714,00;,00;,00;,00;289,00;,00;,00;,00;4420,00;,00;,00;,00;,00;,00;680,00;,00;3910,00;,00;790,50;,00
20;A;3131061;ICMS S/VENDA OUTROS NEGOCIOS AGCO;3886,38;420,21;,00;4306,59;,00;208,30;,00;115,08;,00;256,74;,00;353,22;,00;443,76;,00;185,20;,00;740,20;,00;555,79;,00;1166,26;,00;-294,87;,00;156,70;,00;420,21;,00
20;A;3131062;ICMS S/VENDA OUTROS NEGOC.AGCO OFICINA;3109,74;161,50;,00;3271,24;,00;23,85;,00;766,29;,00;94,11;,00;27,46;,00;25,87;,00;80,59;,00;701,74;,00;341,62;,00;85,62;,00;872,87;,00;89,72;,00;161,50;,00
20;A;3131063;ICMS S/VENDA OUTROS NEG.AGCO GARANTIA;465,88;,00;,00;465,88;,00;,03;,00;,00;,00;,00;,00;,00;,00;5,02;,00;53,64;,00;,00;,00;,00;,00;407,19;,00;,00;,00;,00;,00;,00;,00
20;A;3131101;ICMS S/PECAS AGCO;101557,07;8983,76;2171,26;108369,57;,00;3047,75;,00;6962,60;,00;18372,95;,00;12936,33;,00;9215,70;,00;5573,27;,00;4969,34;,00;9481,52;,00;11586,36;,00;7615,49;,00;11795,76;,00;6812,50;,00
20;A;3131102;ICMS S/PECAS OFICINA AGCO;46323,48;4324,52;,00;50648,00;,00;2513,93;,00;4270,24;,00;4492,24;,00;3828,81;,00;3989,70;,00;4767,44;,00;3919,09;,00;7236,62;,00;5743,01;,00;2539,25;,00;3023,15;,00;4324,52;,00
20;A;3131103;ICMS S/PECAS GARANTIA AGCO;9451,57;,00;,00;9451,57;,00;211,57;,00;714,49;,00;,00;,00;,00;,00;2057,90;,00;4727,13;,00;,00;,00;,00;,00;1740,48;,00;,00;,00;,00;,00;,00;,00
20;A;3131131;ICMS S/PECAS OUTRAS MARCAS;49721,69;3894,25;614,51;53001,43;,00;3393,01;,00;3761,03;,00;12555,15;,00;10002,17;,00;5082,40;,00;568,69;,00;1648,98;,00;4560,75;,00;1256,62;,00;1910,48;,00;4982,41;,00;3279,74;,00
20;A;3131132;ICMS S/PECAS OFICINA OUTRAS MARCAS;25936,12;2169,47;,00;28105,59;,00;1082,81;,00;812,13;,00;1770,20;,00;15417,12;,00;1740,62;,00;1141,59;,00;288,60;,00;648,73;,00;1295,66;,00;1157,98;,00;580,68;,00;2169,47;,00
20;A;3131133;ICMS S/PECAS OUTRAS MARCAS GARANTIA;895,06;,00;,00;895,06;,00;,22;,00;,00;,00;,00;,00;,00;,00;477,15;,00;253,78;,00;,00;,00;,00;,00;163,91;,00;,00;,00;,00;,00;,00;,00
20;A;3132031;PIS S/MAQS IMPLEM OUTRAS MARCAS NOVOS;3555,16;,00;,00;3555,16;,00;52,80;,00;,00;,00;,00;,00;99,00;,00;218,07;,00;,00;,00;2777,21;,00;105,92;,00;,00;,00;99,69;,00;202,47;,00;,00;,00
20;A;3132041;PIS S/MAQ IMPLEM AGCO USADOS;585,19;162,50;,00;747,69;,00;,00;,00;,00;,00;130,00;,00;371,40;,00;83,79;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;162,50;,00
20;A;3132051;PIS S/MAQ IMPLEM OUTRAS MARCAS USADOS;1543,00;52,00;,00;1595,00;,00;325,00;,00;,00;,00;123,50;,00;,00;,00;3,47;,00;,00;,00;668,53;,00;,00;,00;,00;,00;32,50;,00;390,00;,00;52,00;,00
20;A;3132061;PIS S/VENDA OUTROS NEG.AGCO;384,69;33,85;,00;418,54;,00;20,91;,00;9,79;,00;24,23;,00;37,90;,00;39,67;,00;26,28;,00;65,49;,00;48,26;,00;25,27;,00;72,93;,00;13,96;,00;33,85;,00
20;A;3132062;PIS S/VENDA DE OUTROS NEGOCIOS OFICINA;97,71;8,08;,00;105,79;,00;2,32;,00;1,73;,00;7,14;,00;,00;,00;7,16;,00;6,49;,00;27,45;,00;31,33;,00;1,98;,00;4,19;,00;7,92;,00;8,08;,00
20;A;3132063;PIS S/VENDA DE OUTROS NEGOCIOS GARANTIA;,41;,00;,00;,41;,00;,01;,00;,00;,00;,00;,00;,00;,00;,40;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;3132101;PIS S/PECAS AGCO;5382,96;325,34;54,96;5653,34;,00;71,31;,00;223,50;,00;1077,57;,00;1123,43;,00;525,97;,00;299,01;,00;146,13;,00;322,58;,00;878,44;,00;226,46;,00;488,56;,00;270,38;,00
20;A;3132102;PIS S/PECAS OFICINA AGCO;1757,93;208,17;,00;1966,10;,00;98,86;,00;98,05;,00;327,06;,00;172,21;,00;163,97;,00;221,91;,00;98,70;,00;196,49;,00;115,61;,00;100,14;,00;164,93;,00;208,17;,00
20;A;3132103;PIS S/PECAS GARANTIA AGCO;248,05;,00;,00;248,05;,00;1,64;,00;23,35;,00;,00;,00;,00;,00;33,92;,00;112,49;,00;,00;,00;,00;,00;76,65;,00;,00;,00;,00;,00;,00;,00
20;A;3132131;PIS S/PECAS OUTRAS MARCAS;1488,64;90,73;2,76;1576,61;,00;62,08;,00;143,68;,00;457,71;,00;326,62;,00;100,50;,00;13,12;,00;89,61;,00;104,74;,00;48,27;,00;32,17;,00;110,14;,00;87,97;,00
20;A;3132132;PIS S/PECAS OFICINA OUTRAS MARCAS;290,58;92,69;,00;383,27;,00;24,00;,00;14,72;,00;76,13;,00;62,81;,00;4,03;,00;27,25;,00;13,48;,00;16,40;,00;5,26;,00;28,31;,00;18,19;,00;92,69;,00
20;A;3132133;PIS S/PECAS OUTRAS MARCAS GARANTIA;20,18;,00;,00;20,18;,00;,02;,00;,00;,00;,00;,00;,00;,00;11,75;,00;1,75;,00;,00;,00;,00;,00;6,66;,00;,00;,00;,00;,00;,00;,00
20;A;3132151;PIS S/LUBRIFICANTES;2454,76;103,46;,00;2558,22;,00;210,99;,00;243,72;,00;412,07;,00;198,34;,00;238,79;,00;169,27;,00;106,83;,00;273,97;,00;215,12;,00;251,83;,00;133,83;,00;103,46;,00
20;A;3132152;PIS S/LUBRIFICANTES OFICINA;1538,06;181,72;,00;1719,78;,00;100,36;,00;112,73;,00;95,71;,00;7,30;,00;167,26;,00;104,27;,00;187,43;,00;285,93;,00;161,25;,00;168,09;,00;147,73;,00;181,72;,00
20;A;3132153;PIS S/LUBRIFICANTES GARANTIA;22,95;,00;,00;22,95;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;21,13;,00;,00;,00;,00;,00;1,82;,00;,00;,00;,00;,00;,00;,00
20;A;3132211;PIS S/SERVICOS PRESTADOS A CLIENTES;3350,92;423,36;,00;3774,28;,00;200,74;,00;222,88;,00;303,17;,00;480,40;,00;337,51;,00;323,95;,00;222,33;,00;207,10;,00;278,90;,00;338,40;,00;435,54;,00;423,36;,00
20;A;3132291;PIS S/COMISSOES S/VENDAS DE MAQUINAS;2271,22;218,09;,00;2489,31;,00;152,60;,00;160,83;,00;42,76;,00;262,02;,00;288,85;,00;96,95;,00;241,88;,00;39,47;,00;44,89;,00;534,67;,00;406,30;,00;218,09;,00
20;A;3133031;COFINS S/MAQS IMPLEM OUTRAS MARCAS NOVOS;16375,22;,00;,00;16375,22;,00;243,20;,00;,00;,00;,00;,00;456,00;,00;1004,42;,00;,00;,00;12791,98;,00;487,86;,00;,00;,00;459,16;,00;932,60;,00;,00;,00
20;A;3133041;COFINS S/MAQ IMPLEM AGCO USADOS;2700,87;750,00;,00;3450,87;,00;,00;,00;,00;,00;600,00;,00;1714,15;,00;386,72;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;750,00;,00
20;A;3133051;COFINS S/MAQ IMPLEM OUTRAS MARCAS USADOS;7121,59;240,00;,00;7361,59;,00;1500,00;,00;,00;,00;570,00;,00;,00;,00;16,06;,00;,00;,00;3085,53;,00;,00;,00;,00;,00;150,00;,00;1800,00;,00;240,00;,00
20;A;3133061;COFINS S/VENDA OUTROS NEG,AGCO;1771,97;155,90;,00;1927,87;,00;96,30;,00;45,10;,00;111,56;,00;174,55;,00;182,71;,00;121,01;,00;301,77;,00;222,40;,00;116,45;,00;335,87;,00;64,25;,00;155,90;,00
20;A;3133062;COFINS S/VENDA OUTROS NEG,AGCO OFICINA;450,03;37,20;,00;487,23;,00;10,68;,00;7,96;,00;32,91;,00;,00;,00;32,93;,00;29,91;,00;126,49;,00;144,26;,00;9,13;,00;19,30;,00;36,46;,00;37,20;,00
20;A;3133063;COFINS S/VENDA OUTROS NEG,AGCO GARANTIA;1,87;,00;,00;1,87;,00;,01;,00;,00;,00;,00;,00;,00;,00;1,86;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;3133101;COFINS S/PECAS AGCO;24794,05;1498,63;253,15;26039,53;,00;329,13;,00;1030,04;,00;4962,52;,00;5174,14;,00;2422,54;,00;1377,33;,00;672,93;,00;1485,82;,00;4046,12;,00;1043,24;,00;2250,24;,00;1245,48;,00
20;A;3133102;COFINS S/PECAS OFICINA AGCO;8097,17;958,94;,00;9056,11;,00;455,32;,00;451,67;,00;1506,35;,00;793,12;,00;755,19;,00;1022,17;,00;454,66;,00;905,24;,00;532,42;,00;461,28;,00;759,75;,00;958,94;,00
20;A;3133103;COFINS S/PECAS GARANTIA AGCO;1142,51;,00;,00;1142,51;,00;7,57;,00;107,53;,00;,00;,00;,00;,00;156,12;,00;518,17;,00;,00;,00;,00;,00;353,12;,00;,00;,00;,00;,00;,00;,00
20;A;3133131;COFINS S/PECAS OUTRAS MARCAS;6856,01;417,90;12,71;7261,20;,00;285,93;,00;661,55;,00;2107,95;,00;1504,26;,00;463,05;,00;60,39;,00;412,76;,00;482,42;,00;222,36;,00;148,16;,00;507,18;,00;405,19;,00
20;A;3133132;COFINS S/PECAS OFICINA OUTRAS MARCAS;1338,37;426,95;,00;1765,32;,00;110,50;,00;67,87;,00;350,69;,00;289,32;,00;18,55;,00;125,56;,00;62,05;,00;75,48;,00;24,18;,00;130,44;,00;83,73;,00;426,95;,00
20;A;3133133;COFINS S/PECAS OUTRAS MARCAS GARANTIA;92,90;,00;,00;92,90;,00;,10;,00;,00;,00;,00;,00;,00;,00;54,12;,00;7,98;,00;,00;,00;,00;,00;30,70;,00;,00;,00;,00;,00;,00;,00
20;A;3133151;COFINS S/LUBRIFICANTES;11305,51;476,54;,00;11782,05;,00;971,68;,00;1122,38;,00;1897,83;,00;913,57;,00;1099,80;,00;779,55;,00;491,91;,00;1261,91;,00;990,71;,00;1159,83;,00;616,34;,00;476,54;,00
20;A;3133152;COFINS S/LUBRIFICANTES OFICINA;7084,40;837,04;,00;7921,44;,00;462,27;,00;519,20;,00;440,80;,00;33,67;,00;770,48;,00;480,25;,00;863,32;,00;1317,04;,00;742,71;,00;774,18;,00;680,48;,00;837,04;,00
20;A;3133153;COFINS S/LUBRIFICANTES GARANTIA;105,74;,00;,00;105,74;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;97,34;,00;,00;,00;,00;,00;8,40;,00;,00;,00;,00;,00;,00;,00
20;A;3133211;COFINS S/SERVICOS PRESTADOS A CLIENTES;15432,49;1949,84;,00;17382,33;,00;924,36;,00;1026,41;,00;1396,07;,00;2212,59;,00;1554,56;,00;1491,87;,00;1023,79;,00;953,66;,00;1284,59;,00;1558,57;,00;2006,02;,00;1949,84;,00
20;A;3133291;COFINS S/COMISSOES S/VENDAS DE MAQUINAS;10461,31;1004,55;,00;11465,86;,00;702,85;,00;740,78;,00;196,94;,00;1206,88;,00;1330,48;,00;446,56;,00;1114,10;,00;181,79;,00;206,78;,00;2462,71;,00;1871,44;,00;1004,55;,00
20;A;3134211;ISS S/SERVICOS PRESTADOS A CLIENTES;10140,95;1282,74;,00;11423,69;,00;608,16;,00;663,54;,00;918,41;,00;1455,65;,00;1022,72;,00;981,47;,00;673,50;,00;627,37;,00;845,12;,00;1025,32;,00;1319,69;,00;1282,74;,00
20;A;3134291;ISS S/COMISSOES S/VENDAS DE MAQUINAS;4164,66;397,44;,00;4562,10;,00;277,43;,00;292,41;,00;77,73;,00;476,39;,00;525,18;,00;176,27;,00;439,77;,00;71,76;,00;81,62;,00;972,11;,00;773,99;,00;397,44;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;18308004,09;1214503,15;11670,87;19510836,37;,00;494575,02;,00;1097280,69;,00;1188350,78;,00;1101584,97;,00;779339,60;,00;889629,21;,00;2770853,55;,00;2699656,02;,00;2384088,35;,00;2065780,01;,00;2836865,89;,00;1202832,28;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;22229,00;,00;,00;22229,00;,00;,00;,00;580,00;,00;11285,00;,00;,00;,00;,00;,00;,00;,00;5074,00;,00;,00;,00;,00;,00;,00;,00;5290,00;,00;,00;,00
20;A;3140002;CUSTO DOS SERVICOS VENDIDOS;9989,89;2330,00;,00;12319,89;,00;,00;,00;1900,00;,00;120,00;,00;1755,00;,00;680,00;,00;920,00;,00;670,00;,00;,00;,00;,00;,00;1516,89;,00;2428,00;,00;2330,00;,00
20;A;3140011;CUSTO MAQUINAS AGCO NOVOS;11125628,89;327375,25;,00;11453004,14;,00;,00;,00;713956,68;,00;225030,65;,00;480053,92;,00;438601,11;,00;573223,78;,00;1727923,00;,00;1942439,36;,00;1979038,41;,00;1302435,07;,00;1742926,91;,00;327375,25;,00
20;A;3140021;CUSTO IMPLEMENTOS AGCO NOVOS;1686165,82;,00;,00;1686165,82;,00;,00;,00;,00;,00;265132,98;,00;157231,12;,00;,00;,00;106689,13;,00;318780,37;,00;181776,52;,00;191681,43;,00;195594,88;,00;269279,39;,00;,00;,00
20;A;3140031;CUSTO MAQS E IMPLEM.OUTRAS MARCAS NOVOS;2587065,41;269833,49;,00;2856898,90;,00;272689,24;,00;290602,04;,00;301579,42;,00;28549,27;,00;44002,80;,00;89943,68;,00;247344,15;,00;482442,09;,00;92366,07;,00;416992,55;,00;320554,10;,00;269833,49;,00
20;A;3140041;CUSTO MAQS E IMPLEM AGCO USADOS;627970,68;450000,00;,00;1077970,68;,00;,00;,00;,00;,00;190000,00;,00;297861,51;,00;140109,17;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;450000,00;,00
20;A;3140051;CUSTO MAQS E IMPLEM.OUTRAS MARCAS USADOS;1150613,77;85000,00;,00;1235613,77;,00;160000,00;,00;,00;,00;65000,00;,00;,00;,00;33464,73;,00;,00;,00;417149,04;,00;,00;,00;,00;,00;75000,00;,00;400000,00;,00;85000,00;,00
20;A;3140061;CUSTO OUTROS NEGOCIOS AGCO;57174,91;2059,83;,00;59234,74;,00;13103,38;,00;392,59;,00;1257,58;,00;1444,88;,00;1818,34;,00;11255,48;,00;3564,69;,00;2343,68;,00;19191,02;,00;-6300,95;,00;9104,22;,00;2059,83;,00
20;A;3140062;CUSTO OUTROS NEGOCIOS AGCO OFICINA;24725,15;710,09;,00;25435,24;,00;63,64;,00;9908,02;,00;362,94;,00;75,12;,00;184,76;,00;277,38;,00;2337,10;,00;1139,73;,00;216,98;,00;9888,36;,00;271,12;,00;710,09;,00
