Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;4111026;SERVICOS DE TERCEIROS;15447,99;1229,49;,00;16677,48;,00;1206,55;,00;1183,15;,00;1620,51;,00;1626,40;,00;1375,91;,00;1108,66;,00;1349,44;,00;1867,16;,00;1323,66;,00;1399,23;,00;1387,32;,00;1229,49;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;2674,80;217,00;,00;2891,80;,00;160,00;,00;199,00;,00;125,80;,00;,00;,00;115,00;,00;1100,00;,00;45,00;,00;200,00;,00;730,00;,00;,00;,00;,00;,00;217,00;,00
20;A;4111031;FORMULARIOS;240,00;,00;,00;240,00;,00;,00;,00;,00;,00;240,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;9069,04;1026,46;,00;10095,50;,00;,00;,00;520,42;,00;413,36;,00;3314,66;,00;32,76;,00;708,15;,00;507,40;,00;413,90;,00;1177,89;,00;837,39;,00;1143,11;,00;1026,46;,00
20;A;4111034;DESPESAS INDEDUTIVEIS-MULTAS/ETC;3000,00;,00;,00;3000,00;,00;3000,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111035;DEPRECIACOES;10221,47;1073,76;,00;11295,23;,00;871,46;,00;909,63;,00;909,63;,00;954,40;,00;953,29;,00;930,79;,00;930,79;,00;930,79;,00;930,79;,00;930,79;,00;969,11;,00;1073,76;,00
20;A;4111042;AGUA E GAZ;333,66;24,90;,00;358,56;,00;24,90;,00;24,90;,00;24,90;,00;59,76;,00;24,90;,00;24,90;,00;24,90;,00;49,80;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00
20;A;4500000;ADMINISTRATIVAS;34402,79;2653,02;,00;37055,81;,00;2532,06;,00;2881,27;,00;3016,96;,00;2365,06;,00;2467,34;,00;2373,61;,00;3235,25;,00;2729,69;,00;4700,24;,00;4945,35;,00;3155,96;,00;2653,02;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;34402,79;2653,02;,00;37055,81;,00;2532,06;,00;2881,27;,00;3016,96;,00;2365,06;,00;2467,34;,00;2373,61;,00;3235,25;,00;2729,69;,00;4700,24;,00;4945,35;,00;3155,96;,00;2653,02;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;34402,79;2653,02;,00;37055,81;,00;2532,06;,00;2881,27;,00;3016,96;,00;2365,06;,00;2467,34;,00;2373,61;,00;3235,25;,00;2729,69;,00;4700,24;,00;4945,35;,00;3155,96;,00;2653,02;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;5962,32;321,72;423,51;5860,53;,00;742,18;,00;626,18;,00;542,18;,00;1952,47;,00;112,46;,00;293,23;,00;-46,32;,00;-84,24;,00;-736,87;,00;2738,82;,00;-177,77;,00;-101,79;,00
20;A;4711000;DESPESAS FINANCEIRAS;11128,81;321,72;219,48;11231,05;,00;976,14;,00;1018,33;,00;825,54;,00;2463,97;,00;432,29;,00;699,20;,00;797,64;,00;393,35;,00;198,84;,00;3117,26;,00;206,25;,00;102,24;,00
20;A;4711001;JUROS PASSIVOS;6109,63;221,52;219,48;6111,67;,00;210,16;,00;15,01;,00;181,72;,00;1928,70;,00;256,04;,00;95,60;,00;591,12;,00;174,70;,00;10,20;,00;2629,95;,00;16,43;,00;2,04;,00
20;A;4711004;DESCONTOS CONCEDIDOS;1833,67;5,70;,00;1839,37;,00;107,81;,00;246,89;,00;362,02;,00;363,30;,00;3,15;,00;486,60;,00;84,19;,00;54,35;,00;28,34;,00;92,50;,00;4,52;,00;5,70;,00
20;A;4711005;TAXAS BANCARIAS;3185,51;94,50;,00;3280,01;,00;658,17;,00;756,43;,00;281,80;,00;171,97;,00;173,10;,00;117,00;,00;122,33;,00;164,30;,00;160,30;,00;394,81;,00;185,30;,00;94,50;,00
20;A;4721000;RECEITAS FINANCEIRAS;-5166,49;,00;204,03;-5370,52;,00;-233,96;,00;-392,15;,00;-283,36;,00;-511,50;,00;-319,83;,00;-405,97;,00;-843,96;,00;-477,59;,00;-935,71;,00;-378,44;,00;-384,02;,00;-204,03;,00
20;A;4721001;JUROS RECEBIDOS;-4665,58;,00;203,85;-4869,43;,00;-233,93;,00;-392,13;,00;-263,10;,00;-511,50;,00;-319,72;,00;-238,24;,00;-843,94;,00;-186,73;,00;-935,70;,00;-356,77;,00;-383,82;,00;-203,85;,00
20;A;4721003;DESCONTOS OBTIDOS;-500,91;,00;,18;-501,09;,00;-,03;,00;-,02;,00;-20,26;,00;,00;,00;-,11;,00;-167,73;,00;-,02;,00;-290,86;,00;-,01;,00;-21,67;,00;-,20;,00;-,18;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;25585,83;1180,86;315,70;26450,99;,00;1832,13;,00;3980,18;,00;4839,48;,00;3639,83;,00;4387,29;,00;4825,52;,00;-3261,28;,00;244,89;,00;1536,24;,00;732,58;,00;2828,97;,00;865,16;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;25585,83;1180,86;315,70;26450,99;,00;1832,13;,00;3980,18;,00;4839,48;,00;3639,83;,00;4387,29;,00;4825,52;,00;-3261,28;,00;244,89;,00;1536,24;,00;732,58;,00;2828,97;,00;865,16;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-8705,80;,00;315,70;-9021,50;,00;,00;,00;-2601,78;,00;-104,00;,00;-407,08;,00;-77,79;,00;-374,32;,00;-4263,77;,00;-89,81;,00;-785,97;,00;,00;,00;-1,28;,00;-315,70;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-8623,07;,00;19,00;-8642,07;,00;,00;,00;-2598,78;,00;-104,00;,00;-407,08;,00;,00;,00;-374,32;,00;-4263,77;,00;-89,15;,00;-785,97;,00;,00;,00;,00;,00;-19,00;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-82,73;,00;296,70;-379,43;,00;,00;,00;-3,00;,00;,00;,00;,00;,00;-77,79;,00;,00;,00;,00;,00;-,66;,00;,00;,00;,00;,00;-1,28;,00;-296,70;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;34291,63;1180,86;,00;35472,49;,00;1832,13;,00;6581,96;,00;4943,48;,00;4046,91;,00;4465,08;,00;5199,84;,00;1002,49;,00;334,70;,00;2322,21;,00;732,58;,00;2830,25;,00;1180,86;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;34291,63;1180,86;,00;35472,49;,00;1832,13;,00;6581,96;,00;4943,48;,00;4046,91;,00;4465,08;,00;5199,84;,00;1002,49;,00;334,70;,00;2322,21;,00;732,58;,00;2830,25;,00;1180,86;,00
