Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;4111026;SERVICOS DE TERCEIROS;26937,84;2146,21;,00;29084,05;,00;1846,92;,00;1661,96;,00;2098,68;,00;6039,79;,00;2453,13;,00;2022,29;,00;2191,33;,00;1532,32;,00;2622,35;,00;2275,76;,00;2193,31;,00;2146,21;,00
20;A;4111027;LEGAIS E JUDICIAIS;503,48;,00;,00;503,48;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;503,48;,00;,00;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;844,90;,00;,00;844,90;,00;,00;,00;,00;,00;,00;,00;594,90;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;250,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;1960,22;222,89;,00;2183,11;,00;111,44;,00;111,44;,00;719,84;,00;111,44;,00;111,44;,00;111,44;,00;,00;,00;341,01;,00;112,55;,00;118,18;,00;111,44;,00;222,89;,00
20;A;4111035;DEPRECIACOES;10327,86;938,56;,00;11266,42;,00;939,26;,00;938,86;,00;938,86;,00;938,86;,00;938,86;,00;938,86;,00;938,86;,00;938,86;,00;938,86;,00;938,86;,00;938,86;,00;938,56;,00
20;A;4111038;FERIAS E ENCARGOS;17,16;,00;,00;17,16;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;17,16;,00;,00;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;10391,32;944,44;,00;11335,76;,00;804,44;,00;804,44;,00;804,44;,00;804,44;,00;944,44;,00;944,44;,00;944,44;,00;1506,92;,00;944,44;,00;944,44;,00;944,44;,00;944,44;,00
20;A;4111042;AGUA E GAZ;1144,83;60,00;,00;1204,83;,00;45,10;,00;57,10;,00;95,10;,00;102,10;,00;83,10;,00;108,96;,00;108,96;,00;111,96;,00;161,53;,00;140,46;,00;130,46;,00;60,00;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-379,78;,00;33,23;-413,01;,00;-35,97;,00;-32,27;,00;-31,06;,00;-29,02;,00;-31,13;,00;-32,41;,00;-33,87;,00;-44,39;,00;-38,18;,00;-36,44;,00;-35,04;,00;-33,23;,00
20;A;4111046;TARIFA CARTAO DE CREDITO;12394,20;1244,48;,00;13638,68;,00;859,19;,00;1034,47;,00;1035,21;,00;1415,68;,00;1318,94;,00;1133,93;,00;1581,95;,00;1231,74;,00;1099,05;,00;616,40;,00;1067,64;,00;1244,48;,00
20;A;4500000;ADMINISTRATIVAS;56250,92;5317,14;,00;61568,06;,00;4520,94;,00;4819,64;,00;4282,94;,00;6378,44;,00;5805,29;,00;4263,08;,00;5296,99;,00;5574,38;,00;4887,58;,00;5343,39;,00;5078,25;,00;5317,14;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;56250,92;5317,14;,00;61568,06;,00;4520,94;,00;4819,64;,00;4282,94;,00;6378,44;,00;5805,29;,00;4263,08;,00;5296,99;,00;5574,38;,00;4887,58;,00;5343,39;,00;5078,25;,00;5317,14;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;56250,92;5317,14;,00;61568,06;,00;4520,94;,00;4819,64;,00;4282,94;,00;6378,44;,00;5805,29;,00;4263,08;,00;5296,99;,00;5574,38;,00;4887,58;,00;5343,39;,00;5078,25;,00;5317,14;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;3551,59;494,88;634,60;3411,87;,00;2259,29;,00;2385,69;,00;-14,88;,00;-161,05;,00;-283,19;,00;-54,24;,00;-92,10;,00;-605,95;,00;-106,11;,00;-301,88;,00;526,01;,00;-139,72;,00
20;A;4711000;DESPESAS FINANCEIRAS;6996,81;494,88;,00;7491,69;,00;2392,89;,00;2586,74;,00;7,00;,00;27,26;,00;303,24;,00;68,19;,00;73,92;,00;124,94;,00;388,63;,00;166,32;,00;857,68;,00;494,88;,00
20;A;4711001;JUROS PASSIVOS;148,27;,00;,00;148,27;,00;31,73;,00;,00;,00;,00;,00;27,26;,00;17,60;,00;22,83;,00;,00;,00;19,10;,00;26,53;,00;,00;,00;3,22;,00;,00;,00
20;A;4711004;DESCONTOS CONCEDIDOS;231,06;,00;,00;231,06;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;231,06;,00;,00;,00;,00;,00;,00;,00
20;A;4711005;TAXAS BANCARIAS;701,12;156,24;,00;857,36;,00;,00;,00;7,00;,00;7,00;,00;,00;,00;11,76;,00;45,36;,00;73,92;,00;105,84;,00;131,04;,00;166,32;,00;152,88;,00;156,24;,00
20;A;4711006;JUROS S/EMPRESTIMOS BANCARIOS;5916,36;338,64;,00;6255,00;,00;2361,16;,00;2579,74;,00;,00;,00;,00;,00;273,88;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;701,58;,00;338,64;,00
20;A;4721000;RECEITAS FINANCEIRAS;-3445,22;,00;634,60;-4079,82;,00;-133,60;,00;-201,05;,00;-21,88;,00;-188,31;,00;-586,43;,00;-122,43;,00;-166,02;,00;-730,89;,00;-494,74;,00;-468,20;,00;-331,67;,00;-634,60;,00
20;A;4721001;JUROS RECEBIDOS;-2566,64;,00;225,67;-2792,31;,00;-121,52;,00;-201,05;,00;-20,58;,00;-89,01;,00;-309,81;,00;-122,43;,00;-166,01;,00;-534,85;,00;-272,04;,00;-465,77;,00;-263,57;,00;-225,67;,00
20;A;4721003;DESCONTOS OBTIDOS;-878,58;,00;408,93;-1287,51;,00;-12,08;,00;,00;,00;-1,30;,00;-99,30;,00;-276,62;,00;,00;,00;-,01;,00;-196,04;,00;-222,70;,00;-2,43;,00;-68,10;,00;-408,93;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;6921,12;500,00;,00;7421,12;,00;-30,00;,00;-19,00;,00;,00;,00;396,54;,00;,00;,00;1180,00;,00;-396,54;,00;,00;,00;465,04;,00;465,04;,00;4860,04;,00;500,00;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;6921,12;500,00;,00;7421,12;,00;-30,00;,00;-19,00;,00;,00;,00;396,54;,00;,00;,00;1180,00;,00;-396,54;,00;,00;,00;465,04;,00;465,04;,00;4860,04;,00;500,00;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-445,54;,00;,00;-445,54;,00;-30,00;,00;-19,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-396,54;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-396,54;,00;,00;-396,54;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-396,54;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-49,00;,00;,00;-49,00;,00;-30,00;,00;-19,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;7366,66;500,00;,00;7866,66;,00;,00;,00;,00;,00;,00;,00;396,54;,00;,00;,00;1180,00;,00;,00;,00;,00;,00;465,04;,00;465,04;,00;4860,04;,00;500,00;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;7366,66;500,00;,00;7866,66;,00;,00;,00;,00;,00;,00;,00;396,54;,00;,00;,00;1180,00;,00;,00;,00;,00;,00;465,04;,00;465,04;,00;4860,04;,00;500,00;,00
20;A;6000000;OUTRAS RECEITAS E DESPESAS;,00;,00;10956,00;-10956,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-10956,00;,00
20;A;6100000;OUTRAS RECEITAS E DESPESAS;,00;,00;10956,00;-10956,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-10956,00;,00
20;A;6111000;OUTRAS RECEITAS;,00;,00;10956,00;-10956,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-10956,00;,00
20;A;6111001;ALIENACAO DO IMOBILIZADO;,00;,00;10956,00;-10956,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-10956,00;,00
