Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;16383,87;2722,41;,00;19106,28;,00;2555,78;,00;681,29;,00;235,00;,00;2852,92;,00;1840,86;,00;387,04;,00;535,13;,00;1348,38;,00;1114,75;,00;1291,08;,00;3541,64;,00;2722,41;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);25668,82;2137,18;,00;27806,00;,00;2777,38;,00;1838,03;,00;1322,96;,00;3124,21;,00;1349,19;,00;2633,70;,00;2533,67;,00;3218,77;,00;830,87;,00;2450,60;,00;3589,44;,00;2137,18;,00
20;A;4111012;IMPOSTOS S/VEICULOS;1045,04;,00;,00;1045,04;,00;,00;,00;166,80;,00;,00;,00;,00;,00;,00;,00;604,90;,00;,00;,00;,00;,00;136,67;,00;,00;,00;136,67;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;2946,73;58,20;,00;3004,93;,00;442,98;,00;272,45;,00;510,10;,00;234,60;,00;129,30;,00;198,60;,00;213,10;,00;116,20;,00;52,15;,00;516,70;,00;260,55;,00;58,20;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;3935,66;749,45;,00;4685,11;,00;200,00;,00;,00;,00;284,00;,00;,00;,00;284,00;,00;568,00;,00;284,00;,00;35,00;,00;284,00;,00;766,66;,00;1230,00;,00;749,45;,00
20;A;4111016;FRETES S/ENTREGA;27,33;,00;,00;27,33;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;27,33;,00;,00;,00;,00;,00;,00;,00
20;A;4111018;ROUPAS PROFISSIONAIS;665,50;,00;,00;665,50;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;665,50;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;1908,74;255,74;,00;2164,48;,00;9,40;,00;229,61;,00;376,20;,00;193,46;,00;243,72;,00;103,15;,00;14,50;,00;298,09;,00;160,77;,00;80,00;,00;199,84;,00;255,74;,00
20;A;4111020;ENERGIA;2289,91;357,94;,00;2647,85;,00;488,91;,00;,00;,00;181,81;,00;213,07;,00;245,23;,00;186,72;,00;179,87;,00;400,73;,00;,00;,00;393,57;,00;,00;,00;357,94;,00
20;A;4111021;COMUNICACOES (TELEFONE);4154,60;310,35;,00;4464,95;,00;559,08;,00;459,38;,00;427,76;,00;348,34;,00;332,66;,00;421,80;,00;318,20;,00;324,46;,00;323,23;,00;324,70;,00;314,99;,00;310,35;,00
20;A;4111023;ALUGUEIS;133,60;,00;,00;133,60;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;60,60;,00;73,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;1787,90;,00;,00;1787,90;,00;,00;,00;,00;,00;,00;,00;,00;,00;70,00;,00;5,00;,00;,00;,00;950,00;,00;762,90;,00;,00;,00;,00;,00;,00;,00
20;A;4111025;SEGUROS DIVERSOS;5606,17;468,12;,00;6074,29;,00;405,98;,00;402,74;,00;524,00;,00;518,76;,00;601,72;,00;597,85;,00;597,89;,00;554,46;,00;467,59;,00;467,59;,00;467,59;,00;468,12;,00
20;A;4111026;SERVICOS DE TERCEIROS;13275,79;2707,20;,00;15982,99;,00;859,90;,00;1211,50;,00;1304,41;,00;1204,19;,00;1227,87;,00;1196,35;,00;1426,48;,00;1175,58;,00;538,88;,00;1705,36;,00;1425,27;,00;2707,20;,00
20;A;4111027;LEGAIS E JUDICIAIS;526,91;,00;,00;526,91;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;526,91;,00;,00;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;255,00;,00;,00;255,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;140,00;,00;,00;,00;,00;,00;80,00;,00;35,00;,00;,00;,00
20;A;4111029;DONATIVOS E CONTRIBUICOES;90,00;,00;,00;90,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;90,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111031;FORMULARIOS;240,00;,00;,00;240,00;,00;,00;,00;240,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;3829,34;,00;,00;3829,34;,00;487,15;,00;108,18;,00;3084,61;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;149,40;,00;,00;,00;,00;,00;,00;,00
20;A;4111034;DESPESAS INDEDUTIVEIS-MULTAS/ETC;459,68;,00;,00;459,68;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;408,60;,00;51,08;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111035;DEPRECIACOES;18739,31;871,46;,00;19610,77;,00;2425,35;,00;2425,35;,00;2156,93;,00;2071,46;,00;2071,46;,00;2071,46;,00;2031,46;,00;871,46;,00;871,46;,00;871,46;,00;871,46;,00;871,46;,00
20;A;4111042;AGUA E GAZ;693,18;24,90;,00;718,08;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00;24,90;,00;289,88;,00;24,90;,00;24,90;,00;179,20;,00;24,90;,00;24,90;,00;24,90;,00
20;A;4112000;COMERCIAL (II);,00;51,64;51,64;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4112019;MATERIAL DE EXPEDIENTE;,00;51,64;51,64;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4500000;ADMINISTRATIVAS;26622,24;2240,59;,00;28862,83;,00;1736,33;,00;2080,65;,00;2162,65;,00;2439,80;,00;2596,17;,00;2789,75;,00;2565,15;,00;2813,64;,00;2551,12;,00;2449,86;,00;2437,12;,00;2240,59;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;26622,24;2240,59;,00;28862,83;,00;1736,33;,00;2080,65;,00;2162,65;,00;2439,80;,00;2596,17;,00;2789,75;,00;2565,15;,00;2813,64;,00;2551,12;,00;2449,86;,00;2437,12;,00;2240,59;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;26622,24;2240,59;,00;28862,83;,00;1736,33;,00;2080,65;,00;2162,65;,00;2439,80;,00;2596,17;,00;2789,75;,00;2565,15;,00;2813,64;,00;2551,12;,00;2449,86;,00;2437,12;,00;2240,59;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;1799,32;1802,54;513,70;3088,16;,00;7,95;,00;-140,28;,00;7,94;,00;1437,57;,00;177,68;,00;-177,58;,00;346,68;,00;107,76;,00;-301,78;,00;59,22;,00;274,16;,00;1288,84;,00
20;A;4711000;DESPESAS FINANCEIRAS;8616,14;1802,54;,00;10418,68;,00;1301,17;,00;311,68;,00;375,54;,00;2613,06;,00;887,73;,00;324,71;,00;726,73;,00;546,73;,00;377,76;,00;689,36;,00;461,67;,00;1802,54;,00
20;A;4711001;JUROS PASSIVOS;3121,43;1428,88;,00;4550,31;,00;41,54;,00;2,41;,00;3,31;,00;2184,61;,00;82,40;,00;4,41;,00;232,72;,00;138,47;,00;48,69;,00;182,60;,00;200,27;,00;1428,88;,00
20;A;4711004;DESCONTOS CONCEDIDOS;1452,31;115,46;,00;1567,77;,00;910,65;,00;,00;,00;4,10;,00;,11;,00;523,28;,00;9,58;,00;,01;,00;,13;,00;,00;,00;2,65;,00;1,80;,00;115,46;,00
20;A;4711005;TAXAS BANCARIAS;4042,40;258,20;,00;4300,60;,00;348,98;,00;309,27;,00;368,13;,00;428,34;,00;282,05;,00;310,72;,00;494,00;,00;408,13;,00;329,07;,00;504,11;,00;259,60;,00;258,20;,00
20;A;4721000;RECEITAS FINANCEIRAS;-6816,82;,00;513,70;-7330,52;,00;-1293,22;,00;-451,96;,00;-367,60;,00;-1175,49;,00;-710,05;,00;-502,29;,00;-380,05;,00;-438,97;,00;-679,54;,00;-630,14;,00;-187,51;,00;-513,70;,00
20;A;4721001;JUROS RECEBIDOS;-4115,10;,00;404,00;-4519,10;,00;-325,42;,00;-227,20;,00;-335,01;,00;-477,85;,00;-663,46;,00;-387,95;,00;-358,89;,00;-392,08;,00;-480,25;,00;-285,94;,00;-181,05;,00;-404,00;,00
20;A;4721003;DESCONTOS OBTIDOS;-2701,72;,00;109,70;-2811,42;,00;-967,80;,00;-224,76;,00;-32,59;,00;-697,64;,00;-46,59;,00;-114,34;,00;-21,16;,00;-46,89;,00;-199,29;,00;-344,20;,00;-6,46;,00;-109,70;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;10821,13;2198,96;2447,59;10572,50;,00;143,15;,00;3738,84;,00;2116,07;,00;6607,85;,00;3940,53;,00;-2446,92;,00;-4514,99;,00;738,80;,00;-633,16;,00;451,04;,00;679,92;,00;-248,63;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;10821,13;2198,96;2447,59;10572,50;,00;143,15;,00;3738,84;,00;2116,07;,00;6607,85;,00;3940,53;,00;-2446,92;,00;-4514,99;,00;738,80;,00;-633,16;,00;451,04;,00;679,92;,00;-248,63;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-18195,95;63,70;2447,59;-20579,84;,00;-321,85;,00;-485,45;,00;-604,50;,00;-964,29;,00;-1001,37;,00;-7650,94;,00;-5165,10;,00;-627,77;,00;-1267,77;,00;-106,91;,00;,00;,00;-2383,89;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-18145,95;63,70;2447,59;-20529,84;,00;-321,85;,00;-485,45;,00;-554,50;,00;-964,29;,00;-1001,37;,00;-7650,94;,00;-5165,10;,00;-627,77;,00;-1267,77;,00;-106,91;,00;,00;,00;-2383,89;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-50,00;,00;,00;-50,00;,00;,00;,00;,00;,00;-50,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;29017,08;2135,26;,00;31152,34;,00;465,00;,00;4224,29;,00;2720,57;,00;7572,14;,00;4941,90;,00;5204,02;,00;650,11;,00;1366,57;,00;634,61;,00;557,95;,00;679,92;,00;2135,26;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;29017,08;2135,26;,00;31152,34;,00;465,00;,00;4224,29;,00;2720,57;,00;7572,14;,00;4941,90;,00;5204,02;,00;650,11;,00;1366,57;,00;634,61;,00;557,95;,00;679,92;,00;2135,26;,00
